,act_state,request,sys_updated_on,outcome,days_to_end,elapsed_seconds,elapsed_days
2600,9e7005e2db8f50107ea8264cd39619b5 (122),cdfaa91147cec590064af271e36d4342,2022-03-10 07:59:11,Closed Complete,61.91729166666666,504532.0,5.83949074074074
2601,da0a989e873b30d094f140490cbb3593 (3),cdfaa91147cec590064af271e36d4342,2022-03-11 12:01:46,Closed Complete,60.74883101851852,605487.0,7.0079513888888885
2602,8e4d445287b730d094f140490cbb35b4 (3),cdfaa91147cec590064af271e36d4342,2022-03-15 06:00:53,Closed Complete,56.99944444444444,929434.0,10.757337962962962
2603,176708de873730d094f140490cbb35c8 (3),cdfaa91147cec590064af271e36d4342,2022-03-16 06:00:02,Closed Complete,56.00003472222223,1015783.0,11.756747685185186
2604,b019b9a2dba71454b890bd5c68961990 (3),cdfaa91147cec590064af271e36d4342,2022-03-16 06:00:10,Closed Complete,55.99994212962963,1015791.0,11.756840277777778
2605,5d27f19587ff709094f140490cbb3528 (3),cdfaa91147cec590064af271e36d4342,2022-03-17 06:00:03,Closed Complete,55.00002314814815,1102184.0,12.75675925925926
2606,aa347d1d87bf709094f140490cbb35a2 (3),cdfaa91147cec590064af271e36d4342,2022-03-17 06:00:05,Closed Complete,55.0,1102186.0,12.756782407407409
2607,590a79518733b09094f140490cbb3580 (3),cdfaa91147cec590064af271e36d4342,2022-03-21 06:00:27,Closed Complete,50.99974537037037,1447808.0,16.757037037037037
2608,7ba4ec3e1be7749456f2ece5604bcb07 (3),cdfaa91147cec590064af271e36d4342,2022-03-21 06:00:45,Closed Complete,50.99953703703704,1447826.0,16.75724537037037
2609,9e7005e2db8f50107ea8264cd39619b5 (3),cdfaa91147cec590064af271e36d4342,2022-03-21 06:00:50,Closed Complete,50.99947916666667,1447831.0,16.75730324074074
2610,c04428de87fb30d094f140490cbb3516 (122),cdfaa91147cec590064af271e36d4342,2022-04-27 11:33:01,Closed Complete,13.768796296296296,4664562.0,53.98798611111111
2611,00e9e12587604d9494f140490cbb357f (122),cdfaa91147cec590064af271e36d4342,2022-04-30 19:50:16,Closed Complete,10.423483796296296,4953597.0,57.33329861111111
2612,c04428de87fb30d094f140490cbb3516 (3),cdfaa91147cec590064af271e36d4342,2022-05-08 06:00:06,Closed Complete,2.9999884259259257,5594987.0,64.75679398148148
2613,00e9e12587604d9494f140490cbb357f (3),cdfaa91147cec590064af271e36d4342,2022-05-11 06:00:04,Closed Complete,1.1574074074074072e-05,5854185.0,67.75677083333333
2614,Closed Complete,cdfaa91147cec590064af271e36d4342,2022-05-11 06:00:05,Closed Complete,0.0,,67.75678240740741
2615,5d27f19587ff709094f140490cbb3528 (1),e303f91547420990064af271e36d43d0,2022-03-04 12:24:25,Closed Complete,23.733113425925925,0.0,0.0
2616,7ba4ec3e1be7749456f2ece5604bcb07 (1),e303f91547420990064af271e36d43d0,2022-03-04 12:24:25,Closed Complete,23.733113425925925,0.0,0.0
2617,aa347d1d87bf709094f140490cbb35a2 (1),e303f91547420990064af271e36d43d0,2022-03-04 12:24:26,Closed Complete,23.733101851851853,1.0,1.1574074074074072e-05
2618,da0a989e873b30d094f140490cbb3593 (1),e303f91547420990064af271e36d43d0,2022-03-04 12:24:26,Closed Complete,23.733101851851853,1.0,1.1574074074074072e-05
2619,00e9e12587604d9494f140490cbb357f (1),e303f91547420990064af271e36d43d0,2022-03-04 12:24:26,Closed Complete,23.733101851851853,1.0,1.1574074074074072e-05
2620,b019b9a2dba71454b890bd5c68961990 (1),e303f91547420990064af271e36d43d0,2022-03-04 12:24:26,Closed Complete,23.733101851851853,1.0,1.1574074074074072e-05
2621,9e7005e2db8f50107ea8264cd39619b5 (1),e303f91547420990064af271e36d43d0,2022-03-04 12:24:26,Closed Complete,23.733101851851853,1.0,1.1574074074074072e-05
2622,3385105e87f730d094f140490cbb35cd (1),e303f91547420990064af271e36d43d0,2022-03-04 12:24:26,Closed Complete,23.733101851851853,1.0,1.1574074074074072e-05
2623,40abdc16877b30d094f140490cbb351d (1),e303f91547420990064af271e36d43d0,2022-03-04 12:24:26,Closed Complete,23.733101851851853,1.0,1.1574074074074072e-05
2624,16ef04da87b730d094f140490cbb350d (1),e303f91547420990064af271e36d43d0,2022-03-04 12:42:00,Closed Complete,23.720902777777777,1055.0,0.0122106481481481
2625,c04428de87fb30d094f140490cbb3516 (1),e303f91547420990064af271e36d43d0,2022-03-04 12:43:04,Closed Complete,23.72016203703704,1119.0,0.0129513888888888
2626,8e4d445287b730d094f140490cbb35b4 (122),e303f91547420990064af271e36d43d0,2022-03-04 13:03:00,Closed Complete,23.706319444444443,2315.0,0.0267939814814814
2627,3385105e87f730d094f140490cbb35cd (2),e303f91547420990064af271e36d43d0,2022-03-04 13:32:11,Closed Complete,23.68605324074074,4066.0,0.0470601851851851
2628,40abdc16877b30d094f140490cbb351d (-5),e303f91547420990064af271e36d43d0,2022-03-04 14:08:37,Closed Complete,23.66075231481481,6252.0,0.0723611111111111
2629,da0a989e873b30d094f140490cbb3593 (-5),e303f91547420990064af271e36d43d0,2022-03-04 14:29:10,Closed Complete,23.64648148148148,7485.0,0.0866319444444444
2630,3385105e87f730d094f140490cbb35cd (2),e303f91547420990064af271e36d43d0,2022-03-07 16:42:52,Closed Complete,20.55363425925926,274707.0,3.179479166666667
2631,3385105e87f730d094f140490cbb35cd (2),e303f91547420990064af271e36d43d0,2022-03-07 16:42:52,Closed Complete,20.55363425925926,274707.0,3.179479166666667
2632,c04428de87fb30d094f140490cbb3516 (3),e303f91547420990064af271e36d43d0,2022-03-08 16:13:32,Closed Complete,19.57400462962963,359347.0,4.159108796296296
2633,7ba4ec3e1be7749456f2ece5604bcb07 (1),e303f91547420990064af271e36d43d0,2022-03-09 09:25:05,Closed Complete,18.85765046296296,421240.0,4.875462962962963
2634,9e7005e2db8f50107ea8264cd39619b5 (1),e303f91547420990064af271e36d43d0,2022-03-09 09:25:26,Closed Complete,18.857407407407408,421261.0,4.875706018518518
2635,b019b9a2dba71454b890bd5c68961990 (1),e303f91547420990064af271e36d43d0,2022-03-09 09:26:03,Closed Complete,18.856979166666665,421298.0,4.876134259259259
2636,aa347d1d87bf709094f140490cbb35a2 (1),e303f91547420990064af271e36d43d0,2022-03-09 09:26:38,Closed Complete,18.856574074074075,421333.0,4.876539351851852
2637,00e9e12587604d9494f140490cbb357f (1),e303f91547420990064af271e36d43d0,2022-03-09 09:27:07,Closed Complete,18.856238425925927,421362.0,4.876875
2638,5d27f19587ff709094f140490cbb3528 (1),e303f91547420990064af271e36d43d0,2022-03-09 09:28:48,Closed Complete,18.85506944444445,421463.0,4.878043981481482
2639,7ba4ec3e1be7749456f2ece5604bcb07 (1),e303f91547420990064af271e36d43d0,2022-03-11 14:12:09,Closed Complete,16.65829861111111,611264.0,7.074814814814815
2640,b019b9a2dba71454b890bd5c68961990 (122),e303f91547420990064af271e36d43d0,2022-03-14 12:32:30,Closed Complete,13.7275,864485.0,10.005613425925926
2641,aa347d1d87bf709094f140490cbb35a2 (122),e303f91547420990064af271e36d43d0,2022-03-14 12:46:13,Closed Complete,13.717974537037035,865308.0,10.015138888888888
2642,9e7005e2db8f50107ea8264cd39619b5 (122),e303f91547420990064af271e36d43d0,2022-03-14 14:06:16,Closed Complete,13.66238425925926,870111.0,10.070729166666666
2643,3385105e87f730d094f140490cbb35cd (3),e303f91547420990064af271e36d43d0,2022-03-14 16:28:11,Closed Complete,13.56383101851852,878626.0,10.169282407407408
2644,8e4d445287b730d094f140490cbb35b4 (3),e303f91547420990064af271e36d43d0,2022-03-15 06:00:54,Closed Complete,12.999444444444444,927389.0,10.73366898148148
2645,16ef04da87b730d094f140490cbb350d (122),e303f91547420990064af271e36d43d0,2022-03-15 09:48:31,Closed Complete,12.841377314814816,941046.0,10.891736111111111
2646,40abdc16877b30d094f140490cbb351d (3),e303f91547420990064af271e36d43d0,2022-03-15 15:42:04,Closed Complete,12.595856481481482,962259.0,11.137256944444443
2647,7ba4ec3e1be7749456f2ece5604bcb07 (122),e303f91547420990064af271e36d43d0,2022-03-15 15:45:40,Closed Complete,12.593356481481482,962475.0,11.139756944444445
2648,da0a989e873b30d094f140490cbb3593 (122),e303f91547420990064af271e36d43d0,2022-03-16 15:02:55,Closed Complete,11.623043981481482,1046310.0,12.110069444444443
2649,5d27f19587ff709094f140490cbb3528 (122),e303f91547420990064af271e36d43d0,2022-03-17 11:04:54,Closed Complete,10.788333333333334,1118429.0,12.944780092592593
2650,00e9e12587604d9494f140490cbb357f (122),e303f91547420990064af271e36d43d0,2022-03-17 12:14:50,Closed Complete,10.73976851851852,1122625.0,12.993344907407408
2651,da0a989e873b30d094f140490cbb3593 (3),e303f91547420990064af271e36d43d0,2022-03-18 14:36:32,Closed Complete,9.64136574074074,1217527.0,14.091747685185185
2652,9e7005e2db8f50107ea8264cd39619b5 (3),e303f91547420990064af271e36d43d0,2022-03-25 06:00:19,Closed Complete,2.999849537037037,1791354.0,20.73326388888889
2653,aa347d1d87bf709094f140490cbb35a2 (3),e303f91547420990064af271e36d43d0,2022-03-25 06:00:19,Closed Complete,2.999849537037037,1791354.0,20.73326388888889
2654,b019b9a2dba71454b890bd5c68961990 (3),e303f91547420990064af271e36d43d0,2022-03-25 06:00:19,Closed Complete,2.999849537037037,1791354.0,20.73326388888889
2655,16ef04da87b730d094f140490cbb350d (3),e303f91547420990064af271e36d43d0,2022-03-26 06:00:10,Closed Complete,1.999953703703704,1877745.0,21.733159722222226
2656,7ba4ec3e1be7749456f2ece5604bcb07 (3),e303f91547420990064af271e36d43d0,2022-03-26 06:00:13,Closed Complete,1.9999189814814813,1877748.0,21.733194444444443
2657,5d27f19587ff709094f140490cbb3528 (3),e303f91547420990064af271e36d43d0,2022-03-28 06:00:05,Closed Complete,1.1574074074074072e-05,2050540.0,23.733101851851853
2658,00e9e12587604d9494f140490cbb357f (3),e303f91547420990064af271e36d43d0,2022-03-28 06:00:05,Closed Complete,1.1574074074074072e-05,2050540.0,23.733101851851853
2659,Closed Complete,e303f91547420990064af271e36d43d0,2022-03-28 06:00:06,Closed Complete,0.0,,23.733113425925925
2660,9e7005e2db8f50107ea8264cd39619b5 (1),378b0b26974a0550ee61bc8fe153af18,2022-03-08 16:03:00,Closed Complete,63.581319444444446,0.0,0.0
2661,b019b9a2dba71454b890bd5c68961990 (1),378b0b26974a0550ee61bc8fe153af18,2022-03-08 16:03:00,Closed Complete,63.581319444444446,0.0,0.0
2662,8e4d445287b730d094f140490cbb35b4 (1),378b0b26974a0550ee61bc8fe153af18,2022-03-08 16:03:00,Closed Complete,63.581319444444446,0.0,0.0
2663,590a79518733b09094f140490cbb3580 (1),378b0b26974a0550ee61bc8fe153af18,2022-03-08 16:03:00,Closed Complete,63.581319444444446,0.0,0.0
2664,aa347d1d87bf709094f140490cbb35a2 (1),378b0b26974a0550ee61bc8fe153af18,2022-03-08 16:03:00,Closed Complete,63.581319444444446,0.0,0.0
2665,5d27f19587ff709094f140490cbb3528 (1),378b0b26974a0550ee61bc8fe153af18,2022-03-08 16:03:01,Closed Complete,63.58130787037037,1.0,1.1574074074074072e-05
2666,00e9e12587604d9494f140490cbb357f (1),378b0b26974a0550ee61bc8fe153af18,2022-03-08 16:03:01,Closed Complete,63.58130787037037,1.0,1.1574074074074072e-05
2667,40abdc16877b30d094f140490cbb351d (1),378b0b26974a0550ee61bc8fe153af18,2022-03-08 16:03:01,Closed Complete,63.58130787037037,1.0,1.1574074074074072e-05
2668,7ba4ec3e1be7749456f2ece5604bcb07 (1),378b0b26974a0550ee61bc8fe153af18,2022-03-08 16:03:02,Closed Complete,63.58129629629629,2.0,2.3148148148148147e-05
2669,16ef04da87b730d094f140490cbb350d (1),378b0b26974a0550ee61bc8fe153af18,2022-03-08 16:03:41,Closed Complete,63.58084490740741,41.0,0.000474537037037
2670,c04428de87fb30d094f140490cbb3516 (1),378b0b26974a0550ee61bc8fe153af18,2022-03-08 16:17:38,Closed Complete,63.571157407407405,878.0,0.010162037037037
2671,da0a989e873b30d094f140490cbb3593 (-5),378b0b26974a0550ee61bc8fe153af18,2022-03-08 17:04:57,Closed Complete,63.53829861111111,3717.0,0.0430208333333333
2672,3385105e87f730d094f140490cbb35cd (3),378b0b26974a0550ee61bc8fe153af18,2022-03-08 17:13:22,Closed Complete,63.5324537037037,4222.0,0.0488657407407407
2673,8e4d445287b730d094f140490cbb35b4 (1),378b0b26974a0550ee61bc8fe153af18,2022-03-09 07:19:45,Closed Complete,62.9446875,55005.0,0.6366319444444445
2674,40abdc16877b30d094f140490cbb351d (-5),378b0b26974a0550ee61bc8fe153af18,2022-03-09 16:12:22,Closed Complete,62.574814814814815,86962.0,1.0065046296296296
2675,16ef04da87b730d094f140490cbb350d (122),378b0b26974a0550ee61bc8fe153af18,2022-03-09 16:19:38,Closed Complete,62.56976851851852,87398.0,1.011550925925926
2676,da0a989e873b30d094f140490cbb3593 (-5),378b0b26974a0550ee61bc8fe153af18,2022-03-10 14:53:28,Closed Complete,61.62960648148148,168628.0,1.951712962962963
2677,8e4d445287b730d094f140490cbb35b4 (1),378b0b26974a0550ee61bc8fe153af18,2022-03-10 14:53:28,Closed Complete,61.62960648148148,168628.0,1.951712962962963
2678,16ef04da87b730d094f140490cbb350d (122),378b0b26974a0550ee61bc8fe153af18,2022-03-10 14:53:28,Closed Complete,61.62960648148148,168628.0,1.951712962962963
2679,40abdc16877b30d094f140490cbb351d (-5),378b0b26974a0550ee61bc8fe153af18,2022-03-10 14:53:28,Closed Complete,61.62960648148148,168628.0,1.951712962962963
2680,b019b9a2dba71454b890bd5c68961990 (122),378b0b26974a0550ee61bc8fe153af18,2022-03-11 13:20:41,Closed Complete,60.69403935185185,249461.0,2.8872800925925928
2681,9e7005e2db8f50107ea8264cd39619b5 (-5),378b0b26974a0550ee61bc8fe153af18,2022-03-11 13:25:17,Closed Complete,60.69084490740741,249737.0,2.890474537037037
2682,c04428de87fb30d094f140490cbb3516 (1),378b0b26974a0550ee61bc8fe153af18,2022-03-11 13:46:52,Closed Complete,60.67585648148148,251032.0,2.905462962962963
2683,590a79518733b09094f140490cbb3580 (122),378b0b26974a0550ee61bc8fe153af18,2022-03-11 13:53:02,Closed Complete,60.67157407407407,251402.0,2.9097453703703704
2684,aa347d1d87bf709094f140490cbb35a2 (122),378b0b26974a0550ee61bc8fe153af18,2022-03-11 15:51:36,Closed Complete,60.58923611111111,258516.0,2.992083333333333
2685,5d27f19587ff709094f140490cbb3528 (122),378b0b26974a0550ee61bc8fe153af18,2022-03-11 15:52:54,Closed Complete,60.58833333333333,258594.0,2.992986111111111
2686,00e9e12587604d9494f140490cbb357f (122),378b0b26974a0550ee61bc8fe153af18,2022-03-11 15:54:49,Closed Complete,60.58700231481482,258709.0,2.99431712962963
2687,7ba4ec3e1be7749456f2ece5604bcb07 (1),378b0b26974a0550ee61bc8fe153af18,2022-03-11 15:55:16,Closed Complete,60.58668981481482,258736.0,2.994629629629629
2688,40abdc16877b30d094f140490cbb351d (3),378b0b26974a0550ee61bc8fe153af18,2022-03-15 15:41:54,Closed Complete,56.59597222222222,603534.0,6.985347222222222
2689,c04428de87fb30d094f140490cbb3516 (3),378b0b26974a0550ee61bc8fe153af18,2022-03-16 10:26:38,Closed Complete,55.81490740740741,671018.0,7.766412037037037
2690,8e4d445287b730d094f140490cbb35b4 (122),378b0b26974a0550ee61bc8fe153af18,2022-03-16 10:38:45,Closed Complete,55.80649305555556,671745.0,7.774826388888889
2691,7ba4ec3e1be7749456f2ece5604bcb07 (122),378b0b26974a0550ee61bc8fe153af18,2022-03-16 14:54:42,Closed Complete,55.62875,687102.0,7.952569444444444
2692,16ef04da87b730d094f140490cbb350d (3),378b0b26974a0550ee61bc8fe153af18,2022-03-21 06:00:06,Closed Complete,51.0,1087026.0,12.581319444444444
2693,da0a989e873b30d094f140490cbb3593 (122),378b0b26974a0550ee61bc8fe153af18,2022-03-21 13:26:45,Closed Complete,50.68982638888889,1113825.0,12.891493055555555
2694,5d27f19587ff709094f140490cbb3528 (3),378b0b26974a0550ee61bc8fe153af18,2022-03-22 06:00:19,Closed Complete,49.99984953703704,1173439.0,13.581469907407408
2695,590a79518733b09094f140490cbb3580 (3),378b0b26974a0550ee61bc8fe153af18,2022-03-22 06:00:19,Closed Complete,49.99984953703704,1173439.0,13.581469907407408
2696,aa347d1d87bf709094f140490cbb35a2 (3),378b0b26974a0550ee61bc8fe153af18,2022-03-22 06:00:19,Closed Complete,49.99984953703704,1173439.0,13.581469907407408
2697,00e9e12587604d9494f140490cbb357f (3),378b0b26974a0550ee61bc8fe153af18,2022-03-22 06:00:19,Closed Complete,49.99984953703704,1173439.0,13.581469907407408
2698,b019b9a2dba71454b890bd5c68961990 (3),378b0b26974a0550ee61bc8fe153af18,2022-03-22 06:00:20,Closed Complete,49.99983796296296,1173440.0,13.58148148148148
2699,da0a989e873b30d094f140490cbb3593 (3),378b0b26974a0550ee61bc8fe153af18,2022-03-22 11:34:35,Closed Complete,49.76771990740741,1193495.0,13.813599537037035
2700,8e4d445287b730d094f140490cbb35b4 (3),378b0b26974a0550ee61bc8fe153af18,2022-03-27 06:00:24,Closed Complete,44.99979166666667,1605444.0,18.58152777777778
2701,7ba4ec3e1be7749456f2ece5604bcb07 (3),378b0b26974a0550ee61bc8fe153af18,2022-03-27 06:01:06,Closed Complete,44.99930555555556,1605486.0,18.582013888888888
2702,9e7005e2db8f50107ea8264cd39619b5 (122),378b0b26974a0550ee61bc8fe153af18,2022-04-30 19:49:16,Closed Complete,10.424189814814817,4592776.0,53.15712962962963
2703,9e7005e2db8f50107ea8264cd39619b5 (3),378b0b26974a0550ee61bc8fe153af18,2022-05-11 06:00:05,Closed Complete,1.1574074074074072e-05,5493425.0,63.58130787037037
2704,Closed Complete,378b0b26974a0550ee61bc8fe153af18,2022-05-11 06:00:06,Closed Complete,0.0,,63.581319444444446
2705,3385105e87f730d094f140490cbb35cd (1),82ba23a64742419008693852e36d4332,2022-03-08 18:19:36,Closed Complete,16.48667824074074,0.0,0.0
2706,da0a989e873b30d094f140490cbb3593 (1),82ba23a64742419008693852e36d4332,2022-03-08 18:19:36,Closed Complete,16.48667824074074,0.0,0.0
2707,aa347d1d87bf709094f140490cbb35a2 (1),82ba23a64742419008693852e36d4332,2022-03-08 18:19:36,Closed Complete,16.48667824074074,0.0,0.0
2708,00e9e12587604d9494f140490cbb357f (1),82ba23a64742419008693852e36d4332,2022-03-08 18:19:36,Closed Complete,16.48667824074074,0.0,0.0
2709,40abdc16877b30d094f140490cbb351d (1),82ba23a64742419008693852e36d4332,2022-03-08 18:19:36,Closed Complete,16.48667824074074,0.0,0.0
2710,16ef04da87b730d094f140490cbb350d (1),82ba23a64742419008693852e36d4332,2022-03-08 18:19:37,Closed Complete,16.486666666666668,1.0,1.1574074074074072e-05
2711,8e4d445287b730d094f140490cbb35b4 (1),82ba23a64742419008693852e36d4332,2022-03-08 18:19:37,Closed Complete,16.486666666666668,1.0,1.1574074074074072e-05
2712,5d27f19587ff709094f140490cbb3528 (1),82ba23a64742419008693852e36d4332,2022-03-08 18:19:37,Closed Complete,16.486666666666668,1.0,1.1574074074074072e-05
2713,9e7005e2db8f50107ea8264cd39619b5 (1),82ba23a64742419008693852e36d4332,2022-03-08 18:19:37,Closed Complete,16.486666666666668,1.0,1.1574074074074072e-05
2714,c04428de87fb30d094f140490cbb3516 (1),82ba23a64742419008693852e36d4332,2022-03-08 18:25:06,Closed Complete,16.482858796296295,330.0,0.0038194444444444
2715,7ba4ec3e1be7749456f2ece5604bcb07 (1),82ba23a64742419008693852e36d4332,2022-03-08 20:01:15,Closed Complete,16.416087962962962,6099.0,0.0705902777777777
2716,b019b9a2dba71454b890bd5c68961990 (1),82ba23a64742419008693852e36d4332,2022-03-08 20:01:38,Closed Complete,16.41582175925926,6122.0,0.0708564814814814
2717,176708de873730d094f140490cbb35c8 (1),82ba23a64742419008693852e36d4332,2022-03-08 20:02:19,Closed Complete,16.415347222222223,6163.0,0.0713310185185185
2718,aa347d1d87bf709094f140490cbb35a2 (1),82ba23a64742419008693852e36d4332,2022-03-08 20:02:39,Closed Complete,16.41511574074074,6183.0,0.0715625
2719,5d27f19587ff709094f140490cbb3528 (1),82ba23a64742419008693852e36d4332,2022-03-08 20:04:06,Closed Complete,16.414108796296297,6270.0,0.0725694444444444
2720,7ba4ec3e1be7749456f2ece5604bcb07 (1),82ba23a64742419008693852e36d4332,2022-03-08 22:08:14,Closed Complete,16.32790509259259,13718.0,0.1587731481481481
2721,176708de873730d094f140490cbb35c8 (122),82ba23a64742419008693852e36d4332,2022-03-08 22:22:00,Closed Complete,16.318344907407408,14544.0,0.1683333333333333
2722,5d27f19587ff709094f140490cbb3528 (122),82ba23a64742419008693852e36d4332,2022-03-08 22:23:46,Closed Complete,16.317118055555557,14650.0,0.1695601851851851
2723,b019b9a2dba71454b890bd5c68961990 (122),82ba23a64742419008693852e36d4332,2022-03-08 22:24:56,Closed Complete,16.31630787037037,14720.0,0.1703703703703703
2724,aa347d1d87bf709094f140490cbb35a2 (122),82ba23a64742419008693852e36d4332,2022-03-08 23:33:10,Closed Complete,16.268923611111113,18814.0,0.2177546296296296
2725,8e4d445287b730d094f140490cbb35b4 (1),82ba23a64742419008693852e36d4332,2022-03-09 07:20:26,Closed Complete,15.94443287037037,46850.0,0.5422453703703703
2726,16ef04da87b730d094f140490cbb350d (1),82ba23a64742419008693852e36d4332,2022-03-09 08:35:42,Closed Complete,15.892164351851852,51366.0,0.5945138888888889
2727,c04428de87fb30d094f140490cbb3516 (1),82ba23a64742419008693852e36d4332,2022-03-09 09:13:09,Closed Complete,15.866157407407409,53613.0,0.6205208333333333
2728,40abdc16877b30d094f140490cbb351d (-5),82ba23a64742419008693852e36d4332,2022-03-09 16:12:04,Closed Complete,15.575243055555555,78748.0,0.9114351851851852
2729,c04428de87fb30d094f140490cbb3516 (3),82ba23a64742419008693852e36d4332,2022-03-09 17:39:00,Closed Complete,15.514872685185184,83964.0,0.9718055555555556
2730,00e9e12587604d9494f140490cbb357f (122),82ba23a64742419008693852e36d4332,2022-03-09 22:18:48,Closed Complete,15.32056712962963,100752.0,1.166111111111111
2731,7ba4ec3e1be7749456f2ece5604bcb07 (122),82ba23a64742419008693852e36d4332,2022-03-09 22:22:18,Closed Complete,15.318136574074074,100962.0,1.1685416666666666
2732,8e4d445287b730d094f140490cbb35b4 (122),82ba23a64742419008693852e36d4332,2022-03-10 03:56:07,Closed Complete,15.086319444444444,120991.0,1.4003587962962962
2733,8e4d445287b730d094f140490cbb35b4 (122),82ba23a64742419008693852e36d4332,2022-03-10 03:56:07,Closed Complete,15.086319444444444,120991.0,1.4003587962962962
2734,8e4d445287b730d094f140490cbb35b4 (122),82ba23a64742419008693852e36d4332,2022-03-10 03:56:07,Closed Complete,15.086319444444444,120991.0,1.4003587962962962
2735,16ef04da87b730d094f140490cbb350d (122),82ba23a64742419008693852e36d4332,2022-03-10 11:42:29,Closed Complete,14.762453703703704,148973.0,1.724224537037037
2736,16ef04da87b730d094f140490cbb350d (122),82ba23a64742419008693852e36d4332,2022-03-10 11:42:29,Closed Complete,14.762453703703704,148973.0,1.724224537037037
2737,16ef04da87b730d094f140490cbb350d (122),82ba23a64742419008693852e36d4332,2022-03-10 11:42:29,Closed Complete,14.762453703703704,148973.0,1.724224537037037
2738,16ef04da87b730d094f140490cbb350d (122),82ba23a64742419008693852e36d4332,2022-03-10 11:42:29,Closed Complete,14.762453703703704,148973.0,1.724224537037037
2739,da0a989e873b30d094f140490cbb3593 (1),82ba23a64742419008693852e36d4332,2022-03-11 12:02:34,Closed Complete,13.748506944444443,236578.0,2.7381712962962963
2740,9e7005e2db8f50107ea8264cd39619b5 (122),82ba23a64742419008693852e36d4332,2022-03-14 11:49:48,Closed Complete,10.757372685185183,495012.0,5.729305555555555
2741,3385105e87f730d094f140490cbb35cd (2),82ba23a64742419008693852e36d4332,2022-03-15 14:47:33,Closed Complete,9.633935185185186,592077.0,6.852743055555556
2742,40abdc16877b30d094f140490cbb351d (3),82ba23a64742419008693852e36d4332,2022-03-15 15:41:59,Closed Complete,9.59613425925926,595343.0,6.890543981481481
2743,da0a989e873b30d094f140490cbb3593 (122),82ba23a64742419008693852e36d4332,2022-03-16 15:03:19,Closed Complete,8.62298611111111,679423.0,7.86369212962963
2744,da0a989e873b30d094f140490cbb3593 (3),82ba23a64742419008693852e36d4332,2022-03-18 14:36:13,Closed Complete,6.641805555555556,850597.0,9.844872685185186
2745,3385105e87f730d094f140490cbb35cd (3),82ba23a64742419008693852e36d4332,2022-03-18 15:49:04,Closed Complete,6.591215277777778,854968.0,9.895462962962965
2746,176708de873730d094f140490cbb35c8 (3),82ba23a64742419008693852e36d4332,2022-03-19 06:00:08,Closed Complete,6.000196759259259,906032.0,10.486481481481482
2747,5d27f19587ff709094f140490cbb3528 (3),82ba23a64742419008693852e36d4332,2022-03-19 06:00:28,Closed Complete,5.999965277777778,906052.0,10.486712962962963
2748,aa347d1d87bf709094f140490cbb35a2 (3),82ba23a64742419008693852e36d4332,2022-03-19 06:00:38,Closed Complete,5.999849537037037,906062.0,10.486828703703704
2749,b019b9a2dba71454b890bd5c68961990 (3),82ba23a64742419008693852e36d4332,2022-03-19 06:00:39,Closed Complete,5.999837962962963,906063.0,10.486840277777778
2750,00e9e12587604d9494f140490cbb357f (3),82ba23a64742419008693852e36d4332,2022-03-20 06:00:02,Closed Complete,5.000266203703704,992426.0,11.486412037037036
2751,7ba4ec3e1be7749456f2ece5604bcb07 (3),82ba23a64742419008693852e36d4332,2022-03-20 06:00:46,Closed Complete,4.999756944444444,992470.0,11.486921296296297
2752,8e4d445287b730d094f140490cbb35b4 (3),82ba23a64742419008693852e36d4332,2022-03-20 06:00:48,Closed Complete,4.999733796296296,992472.0,11.486944444444443
2753,16ef04da87b730d094f140490cbb350d (3),82ba23a64742419008693852e36d4332,2022-03-21 06:00:06,Closed Complete,4.000219907407407,1078830.0,12.486458333333331
2754,9e7005e2db8f50107ea8264cd39619b5 (3),82ba23a64742419008693852e36d4332,2022-03-25 06:00:24,Closed Complete,1.1574074074074072e-05,1424448.0,16.486666666666668
2755,Closed Complete,82ba23a64742419008693852e36d4332,2022-03-25 06:00:25,Closed Complete,0.0,,16.48667824074074
2756,2f4d9e1fdb5b14507ea8264cd39619f9 (1),20c6c960471e495408693852e36d43cc,2022-03-14 11:30:37,Closed Complete,19.77056712962963,0.0,0.0
2757,aa347d1d87bf709094f140490cbb35a2 (1),20c6c960471e495408693852e36d43cc,2022-03-14 11:30:37,Closed Complete,19.77056712962963,0.0,0.0
2758,590a79518733b09094f140490cbb3580 (1),20c6c960471e495408693852e36d43cc,2022-03-14 11:30:38,Closed Complete,19.77055555555556,1.0,1.1574074074074072e-05
2759,7ba4ec3e1be7749456f2ece5604bcb07 (1),20c6c960471e495408693852e36d43cc,2022-03-14 11:30:38,Closed Complete,19.77055555555556,1.0,1.1574074074074072e-05
2760,00e9e12587604d9494f140490cbb357f (1),20c6c960471e495408693852e36d43cc,2022-03-14 11:30:38,Closed Complete,19.77055555555556,1.0,1.1574074074074072e-05
2761,40abdc16877b30d094f140490cbb351d (1),20c6c960471e495408693852e36d43cc,2022-03-14 11:30:39,Closed Complete,19.77054398148148,2.0,2.3148148148148147e-05
2762,b019b9a2dba71454b890bd5c68961990 (1),20c6c960471e495408693852e36d43cc,2022-03-14 11:30:39,Closed Complete,19.77054398148148,2.0,2.3148148148148147e-05
2763,5d27f19587ff709094f140490cbb3528 (1),20c6c960471e495408693852e36d43cc,2022-03-14 11:30:39,Closed Complete,19.77054398148148,2.0,2.3148148148148147e-05
