,cat_item,request,sys_updated_on,outcome,days_to_end
2600,9e7005e2db8f50107ea8264cd39619b5,cdfaa91147cec590064af271e36d4342,2022-10-03 07:59:11,Closed Complete,61.91728009
2601,da0a989e873b30d094f140490cbb3593,cdfaa91147cec590064af271e36d4342,2022-11-03 12:01:46,Closed Complete,60.74881944
2602,8e4d445287b730d094f140490cbb35b4,cdfaa91147cec590064af271e36d4342,2022-03-15 06:00:53,Closed Complete,56.99943287
2603,176708de873730d094f140490cbb35c8,cdfaa91147cec590064af271e36d4342,2022-03-16 06:00:02,Closed Complete,56.00002315
2604,b019b9a2dba71454b890bd5c68961990,cdfaa91147cec590064af271e36d4342,2022-03-16 06:00:10,Closed Complete,55.99993056
2605,5d27f19587ff709094f140490cbb3528,cdfaa91147cec590064af271e36d4342,2022-03-17 06:00:03,Closed Complete,55.00001157
2606,aa347d1d87bf709094f140490cbb35a2,cdfaa91147cec590064af271e36d4342,2022-03-17 06:00:05,Closed Complete,54.99998843
2607,590a79518733b09094f140490cbb3580,cdfaa91147cec590064af271e36d4342,2022-03-21 06:00:27,Closed Complete,50.9997338
2608,7ba4ec3e1be7749456f2ece5604bcb07,cdfaa91147cec590064af271e36d4342,2022-03-21 06:00:45,Closed Complete,50.99952546
2609,9e7005e2db8f50107ea8264cd39619b5,cdfaa91147cec590064af271e36d4342,2022-03-21 06:00:50,Closed Complete,50.99946759
2610,c04428de87fb30d094f140490cbb3516,cdfaa91147cec590064af271e36d4342,2022-04-27 11:33:01,Closed Complete,13.76878472
2611,00e9e12587604d9494f140490cbb357f,cdfaa91147cec590064af271e36d4342,2022-04-30 19:50:16,Closed Complete,10.42347222
2612,c04428de87fb30d094f140490cbb3516,cdfaa91147cec590064af271e36d4342,2022-08-05 06:00:06,Closed Complete,2.999976852
2613,00e9e12587604d9494f140490cbb357f,cdfaa91147cec590064af271e36d4342,2022-11-05 06:00:04,Closed Complete,0.0
2614,Closed Complete,cdfaa91147cec590064af271e36d4342,2022-11-05 06:00:05,Closed Complete,0.0
2615,5d27f19587ff709094f140490cbb3528,e303f91547420990064af271e36d43d0,2022-04-03 12:24:25,Closed Complete,23.73310185
2616,7ba4ec3e1be7749456f2ece5604bcb07,e303f91547420990064af271e36d43d0,2022-04-03 12:24:25,Closed Complete,23.73310185
2617,aa347d1d87bf709094f140490cbb35a2,e303f91547420990064af271e36d43d0,2022-04-03 12:24:26,Closed Complete,23.73309028
2618,da0a989e873b30d094f140490cbb3593,e303f91547420990064af271e36d43d0,2022-04-03 12:24:26,Closed Complete,23.73309028
2619,00e9e12587604d9494f140490cbb357f,e303f91547420990064af271e36d43d0,2022-04-03 12:24:26,Closed Complete,23.73309028
2620,b019b9a2dba71454b890bd5c68961990,e303f91547420990064af271e36d43d0,2022-04-03 12:24:26,Closed Complete,23.73309028
2621,9e7005e2db8f50107ea8264cd39619b5,e303f91547420990064af271e36d43d0,2022-04-03 12:24:26,Closed Complete,23.73309028
2622,3385105e87f730d094f140490cbb35cd,e303f91547420990064af271e36d43d0,2022-04-03 12:24:26,Closed Complete,23.73309028
2623,40abdc16877b30d094f140490cbb351d,e303f91547420990064af271e36d43d0,2022-04-03 12:24:26,Closed Complete,23.73309028
2624,16ef04da87b730d094f140490cbb350d,e303f91547420990064af271e36d43d0,2022-04-03 12:42:00,Closed Complete,23.7208912
2625,c04428de87fb30d094f140490cbb3516,e303f91547420990064af271e36d43d0,2022-04-03 12:43:04,Closed Complete,23.72015046
2626,8e4d445287b730d094f140490cbb35b4,e303f91547420990064af271e36d43d0,2022-04-03 13:03:00,Closed Complete,23.70630787
2627,3385105e87f730d094f140490cbb35cd,e303f91547420990064af271e36d43d0,2022-04-03 13:32:11,Closed Complete,23.68604167
2628,40abdc16877b30d094f140490cbb351d,e303f91547420990064af271e36d43d0,2022-04-03 14:08:37,Closed Complete,23.66074074
2629,da0a989e873b30d094f140490cbb3593,e303f91547420990064af271e36d43d0,2022-04-03 14:29:10,Closed Complete,23.64646991
2630,3385105e87f730d094f140490cbb35cd,e303f91547420990064af271e36d43d0,2022-07-03 16:42:52,Closed Complete,20.55362269
2631,3385105e87f730d094f140490cbb35cd,e303f91547420990064af271e36d43d0,2022-07-03 16:42:52,Closed Complete,20.55362269
2632,c04428de87fb30d094f140490cbb3516,e303f91547420990064af271e36d43d0,2022-08-03 16:13:32,Closed Complete,19.57399306
2633,7ba4ec3e1be7749456f2ece5604bcb07,e303f91547420990064af271e36d43d0,2022-09-03 09:25:05,Closed Complete,18.85763889
2634,9e7005e2db8f50107ea8264cd39619b5,e303f91547420990064af271e36d43d0,2022-09-03 09:25:26,Closed Complete,18.85739583
2635,b019b9a2dba71454b890bd5c68961990,e303f91547420990064af271e36d43d0,2022-09-03 09:26:03,Closed Complete,18.85696759
2636,aa347d1d87bf709094f140490cbb35a2,e303f91547420990064af271e36d43d0,2022-09-03 09:26:38,Closed Complete,18.8565625
2637,00e9e12587604d9494f140490cbb357f,e303f91547420990064af271e36d43d0,2022-09-03 09:27:07,Closed Complete,18.85622685
2638,5d27f19587ff709094f140490cbb3528,e303f91547420990064af271e36d43d0,2022-09-03 09:28:48,Closed Complete,18.85505787
2639,7ba4ec3e1be7749456f2ece5604bcb07,e303f91547420990064af271e36d43d0,2022-11-03 14:12:09,Closed Complete,16.65828704
2640,b019b9a2dba71454b890bd5c68961990,e303f91547420990064af271e36d43d0,2022-03-14 12:32:30,Closed Complete,13.72748843
2641,aa347d1d87bf709094f140490cbb35a2,e303f91547420990064af271e36d43d0,2022-03-14 12:46:13,Closed Complete,13.71796296
2642,9e7005e2db8f50107ea8264cd39619b5,e303f91547420990064af271e36d43d0,2022-03-14 14:06:16,Closed Complete,13.66237269
2643,3385105e87f730d094f140490cbb35cd,e303f91547420990064af271e36d43d0,2022-03-14 16:28:11,Closed Complete,13.56381944
2644,8e4d445287b730d094f140490cbb35b4,e303f91547420990064af271e36d43d0,2022-03-15 06:00:54,Closed Complete,12.99943287
2645,16ef04da87b730d094f140490cbb350d,e303f91547420990064af271e36d43d0,2022-03-15 09:48:31,Closed Complete,12.84136574
2646,40abdc16877b30d094f140490cbb351d,e303f91547420990064af271e36d43d0,2022-03-15 15:42:04,Closed Complete,12.59584491
2647,7ba4ec3e1be7749456f2ece5604bcb07,e303f91547420990064af271e36d43d0,2022-03-15 15:45:40,Closed Complete,12.59334491
2648,da0a989e873b30d094f140490cbb3593,e303f91547420990064af271e36d43d0,2022-03-16 15:02:55,Closed Complete,11.62303241
2649,5d27f19587ff709094f140490cbb3528,e303f91547420990064af271e36d43d0,2022-03-17 11:04:54,Closed Complete,10.78832176
2650,00e9e12587604d9494f140490cbb357f,e303f91547420990064af271e36d43d0,2022-03-17 12:14:50,Closed Complete,10.73975694
2651,da0a989e873b30d094f140490cbb3593,e303f91547420990064af271e36d43d0,2022-03-18 14:36:32,Closed Complete,9.641354167
2652,9e7005e2db8f50107ea8264cd39619b5,e303f91547420990064af271e36d43d0,2022-03-25 06:00:19,Closed Complete,2.999837963
2653,aa347d1d87bf709094f140490cbb35a2,e303f91547420990064af271e36d43d0,2022-03-25 06:00:19,Closed Complete,2.999837963
2654,b019b9a2dba71454b890bd5c68961990,e303f91547420990064af271e36d43d0,2022-03-25 06:00:19,Closed Complete,2.999837963
2655,16ef04da87b730d094f140490cbb350d,e303f91547420990064af271e36d43d0,2022-03-26 06:00:10,Closed Complete,1.99994213
2656,7ba4ec3e1be7749456f2ece5604bcb07,e303f91547420990064af271e36d43d0,2022-03-26 06:00:13,Closed Complete,1.999907407
2657,5d27f19587ff709094f140490cbb3528,e303f91547420990064af271e36d43d0,2022-03-28 06:00:05,Closed Complete,0.0
2658,00e9e12587604d9494f140490cbb357f,e303f91547420990064af271e36d43d0,2022-03-28 06:00:05,Closed Complete,0.0
2659,Closed Complete,e303f91547420990064af271e36d43d0,2022-03-28 06:00:06,Closed Complete,0.0
2660,9e7005e2db8f50107ea8264cd39619b5,378b0b26974a0550ee61bc8fe153af18,2022-08-03 16:03:00,Closed Complete,63.58130787
2661,b019b9a2dba71454b890bd5c68961990,378b0b26974a0550ee61bc8fe153af18,2022-08-03 16:03:00,Closed Complete,63.58130787
2662,8e4d445287b730d094f140490cbb35b4,378b0b26974a0550ee61bc8fe153af18,2022-08-03 16:03:00,Closed Complete,63.58130787
2663,590a79518733b09094f140490cbb3580,378b0b26974a0550ee61bc8fe153af18,2022-08-03 16:03:00,Closed Complete,63.58130787
2664,aa347d1d87bf709094f140490cbb35a2,378b0b26974a0550ee61bc8fe153af18,2022-08-03 16:03:00,Closed Complete,63.58130787
2665,5d27f19587ff709094f140490cbb3528,378b0b26974a0550ee61bc8fe153af18,2022-08-03 16:03:01,Closed Complete,63.5812963
2666,00e9e12587604d9494f140490cbb357f,378b0b26974a0550ee61bc8fe153af18,2022-08-03 16:03:01,Closed Complete,63.5812963
2667,40abdc16877b30d094f140490cbb351d,378b0b26974a0550ee61bc8fe153af18,2022-08-03 16:03:01,Closed Complete,63.5812963
2668,7ba4ec3e1be7749456f2ece5604bcb07,378b0b26974a0550ee61bc8fe153af18,2022-08-03 16:03:02,Closed Complete,63.58128472
2669,16ef04da87b730d094f140490cbb350d,378b0b26974a0550ee61bc8fe153af18,2022-08-03 16:03:41,Closed Complete,63.58083333
2670,c04428de87fb30d094f140490cbb3516,378b0b26974a0550ee61bc8fe153af18,2022-08-03 16:17:38,Closed Complete,63.57114583
2671,da0a989e873b30d094f140490cbb3593,378b0b26974a0550ee61bc8fe153af18,2022-08-03 17:04:57,Closed Complete,63.53828704
2672,3385105e87f730d094f140490cbb35cd,378b0b26974a0550ee61bc8fe153af18,2022-08-03 17:13:22,Closed Complete,63.53244213
2673,8e4d445287b730d094f140490cbb35b4,378b0b26974a0550ee61bc8fe153af18,2022-09-03 07:19:45,Closed Complete,62.94467593
2674,40abdc16877b30d094f140490cbb351d,378b0b26974a0550ee61bc8fe153af18,2022-09-03 16:12:22,Closed Complete,62.57480324
2675,16ef04da87b730d094f140490cbb350d,378b0b26974a0550ee61bc8fe153af18,2022-09-03 16:19:38,Closed Complete,62.56975694
2676,da0a989e873b30d094f140490cbb3593,378b0b26974a0550ee61bc8fe153af18,2022-10-03 14:53:28,Closed Complete,61.62959491
2677,8e4d445287b730d094f140490cbb35b4,378b0b26974a0550ee61bc8fe153af18,2022-10-03 14:53:28,Closed Complete,61.62959491
2678,16ef04da87b730d094f140490cbb350d,378b0b26974a0550ee61bc8fe153af18,2022-10-03 14:53:28,Closed Complete,61.62959491
2679,40abdc16877b30d094f140490cbb351d,378b0b26974a0550ee61bc8fe153af18,2022-10-03 14:53:28,Closed Complete,61.62959491
2680,b019b9a2dba71454b890bd5c68961990,378b0b26974a0550ee61bc8fe153af18,2022-11-03 13:20:41,Closed Complete,60.69402778
2681,9e7005e2db8f50107ea8264cd39619b5,378b0b26974a0550ee61bc8fe153af18,2022-11-03 13:25:17,Closed Complete,60.69083333
2682,c04428de87fb30d094f140490cbb3516,378b0b26974a0550ee61bc8fe153af18,2022-11-03 13:46:52,Closed Complete,60.67584491
2683,590a79518733b09094f140490cbb3580,378b0b26974a0550ee61bc8fe153af18,2022-11-03 13:53:02,Closed Complete,60.6715625
2684,aa347d1d87bf709094f140490cbb35a2,378b0b26974a0550ee61bc8fe153af18,2022-11-03 15:51:36,Closed Complete,60.58922454
2685,5d27f19587ff709094f140490cbb3528,378b0b26974a0550ee61bc8fe153af18,2022-11-03 15:52:54,Closed Complete,60.58832176
2686,00e9e12587604d9494f140490cbb357f,378b0b26974a0550ee61bc8fe153af18,2022-11-03 15:54:49,Closed Complete,60.58699074
2687,7ba4ec3e1be7749456f2ece5604bcb07,378b0b26974a0550ee61bc8fe153af18,2022-11-03 15:55:16,Closed Complete,60.58667824
2688,40abdc16877b30d094f140490cbb351d,378b0b26974a0550ee61bc8fe153af18,2022-03-15 15:41:54,Closed Complete,56.59596065
2689,c04428de87fb30d094f140490cbb3516,378b0b26974a0550ee61bc8fe153af18,2022-03-16 10:26:38,Closed Complete,55.81489583
2690,8e4d445287b730d094f140490cbb35b4,378b0b26974a0550ee61bc8fe153af18,2022-03-16 10:38:45,Closed Complete,55.80648148
2691,7ba4ec3e1be7749456f2ece5604bcb07,378b0b26974a0550ee61bc8fe153af18,2022-03-16 14:54:42,Closed Complete,55.62873843
2692,16ef04da87b730d094f140490cbb350d,378b0b26974a0550ee61bc8fe153af18,2022-03-21 06:00:06,Closed Complete,50.99998843
2693,da0a989e873b30d094f140490cbb3593,378b0b26974a0550ee61bc8fe153af18,2022-03-21 13:26:45,Closed Complete,50.68981481
2694,5d27f19587ff709094f140490cbb3528,378b0b26974a0550ee61bc8fe153af18,2022-03-22 06:00:19,Closed Complete,49.99983796
2695,590a79518733b09094f140490cbb3580,378b0b26974a0550ee61bc8fe153af18,2022-03-22 06:00:19,Closed Complete,49.99983796
2696,aa347d1d87bf709094f140490cbb35a2,378b0b26974a0550ee61bc8fe153af18,2022-03-22 06:00:19,Closed Complete,49.99983796
2697,00e9e12587604d9494f140490cbb357f,378b0b26974a0550ee61bc8fe153af18,2022-03-22 06:00:19,Closed Complete,49.99983796
2698,b019b9a2dba71454b890bd5c68961990,378b0b26974a0550ee61bc8fe153af18,2022-03-22 06:00:20,Closed Complete,49.99982639
2699,da0a989e873b30d094f140490cbb3593,378b0b26974a0550ee61bc8fe153af18,2022-03-22 11:34:35,Closed Complete,49.76770833
2700,8e4d445287b730d094f140490cbb35b4,378b0b26974a0550ee61bc8fe153af18,2022-03-27 06:00:24,Closed Complete,44.99978009
2701,7ba4ec3e1be7749456f2ece5604bcb07,378b0b26974a0550ee61bc8fe153af18,2022-03-27 06:01:06,Closed Complete,44.99929398
2702,9e7005e2db8f50107ea8264cd39619b5,378b0b26974a0550ee61bc8fe153af18,2022-04-30 19:49:16,Closed Complete,10.42417824
2703,9e7005e2db8f50107ea8264cd39619b5,378b0b26974a0550ee61bc8fe153af18,2022-11-05 06:00:05,Closed Complete,0.0
2704,Closed Complete,378b0b26974a0550ee61bc8fe153af18,2022-11-05 06:00:06,Closed Complete,0.0
2705,3385105e87f730d094f140490cbb35cd,82ba23a64742419008693852e36d4332,2022-08-03 18:19:36,Closed Complete,16.48666667
2706,da0a989e873b30d094f140490cbb3593,82ba23a64742419008693852e36d4332,2022-08-03 18:19:36,Closed Complete,16.48666667
2707,aa347d1d87bf709094f140490cbb35a2,82ba23a64742419008693852e36d4332,2022-08-03 18:19:36,Closed Complete,16.48666667
2708,00e9e12587604d9494f140490cbb357f,82ba23a64742419008693852e36d4332,2022-08-03 18:19:36,Closed Complete,16.48666667
2709,40abdc16877b30d094f140490cbb351d,82ba23a64742419008693852e36d4332,2022-08-03 18:19:36,Closed Complete,16.48666667
2710,16ef04da87b730d094f140490cbb350d,82ba23a64742419008693852e36d4332,2022-08-03 18:19:37,Closed Complete,16.48665509
2711,8e4d445287b730d094f140490cbb35b4,82ba23a64742419008693852e36d4332,2022-08-03 18:19:37,Closed Complete,16.48665509
2712,5d27f19587ff709094f140490cbb3528,82ba23a64742419008693852e36d4332,2022-08-03 18:19:37,Closed Complete,16.48665509
2713,9e7005e2db8f50107ea8264cd39619b5,82ba23a64742419008693852e36d4332,2022-08-03 18:19:37,Closed Complete,16.48665509
2714,c04428de87fb30d094f140490cbb3516,82ba23a64742419008693852e36d4332,2022-08-03 18:25:06,Closed Complete,16.48284722
2715,7ba4ec3e1be7749456f2ece5604bcb07,82ba23a64742419008693852e36d4332,2022-08-03 20:01:15,Closed Complete,16.41607639
2716,b019b9a2dba71454b890bd5c68961990,82ba23a64742419008693852e36d4332,2022-08-03 20:01:38,Closed Complete,16.41581019
2717,176708de873730d094f140490cbb35c8,82ba23a64742419008693852e36d4332,2022-08-03 20:02:19,Closed Complete,16.41533565
2718,aa347d1d87bf709094f140490cbb35a2,82ba23a64742419008693852e36d4332,2022-08-03 20:02:39,Closed Complete,16.41510417
2719,5d27f19587ff709094f140490cbb3528,82ba23a64742419008693852e36d4332,2022-08-03 20:04:06,Closed Complete,16.41409722
2720,7ba4ec3e1be7749456f2ece5604bcb07,82ba23a64742419008693852e36d4332,2022-08-03 22:08:14,Closed Complete,16.32789352
2721,176708de873730d094f140490cbb35c8,82ba23a64742419008693852e36d4332,2022-08-03 22:22:00,Closed Complete,16.31833333
2722,5d27f19587ff709094f140490cbb3528,82ba23a64742419008693852e36d4332,2022-08-03 22:23:46,Closed Complete,16.31710648
2723,b019b9a2dba71454b890bd5c68961990,82ba23a64742419008693852e36d4332,2022-08-03 22:24:56,Closed Complete,16.3162963
2724,aa347d1d87bf709094f140490cbb35a2,82ba23a64742419008693852e36d4332,2022-08-03 23:33:10,Closed Complete,16.26891204
2725,8e4d445287b730d094f140490cbb35b4,82ba23a64742419008693852e36d4332,2022-09-03 07:20:26,Closed Complete,15.9444213
2726,16ef04da87b730d094f140490cbb350d,82ba23a64742419008693852e36d4332,2022-09-03 08:35:42,Closed Complete,15.89215278
2727,c04428de87fb30d094f140490cbb3516,82ba23a64742419008693852e36d4332,2022-09-03 09:13:09,Closed Complete,15.86614583
2728,40abdc16877b30d094f140490cbb351d,82ba23a64742419008693852e36d4332,2022-09-03 16:12:04,Closed Complete,15.57523148
2729,c04428de87fb30d094f140490cbb3516,82ba23a64742419008693852e36d4332,2022-09-03 17:39:00,Closed Complete,15.51486111
2730,00e9e12587604d9494f140490cbb357f,82ba23a64742419008693852e36d4332,2022-09-03 22:18:48,Closed Complete,15.32055556
2731,7ba4ec3e1be7749456f2ece5604bcb07,82ba23a64742419008693852e36d4332,2022-09-03 22:22:18,Closed Complete,15.318125
2732,8e4d445287b730d094f140490cbb35b4,82ba23a64742419008693852e36d4332,2022-10-03 03:56:07,Closed Complete,15.08630787
2733,8e4d445287b730d094f140490cbb35b4,82ba23a64742419008693852e36d4332,2022-10-03 03:56:07,Closed Complete,15.08630787
2734,8e4d445287b730d094f140490cbb35b4,82ba23a64742419008693852e36d4332,2022-10-03 03:56:07,Closed Complete,15.08630787
2735,16ef04da87b730d094f140490cbb350d,82ba23a64742419008693852e36d4332,2022-10-03 11:42:29,Closed Complete,14.76244213
2736,16ef04da87b730d094f140490cbb350d,82ba23a64742419008693852e36d4332,2022-10-03 11:42:29,Closed Complete,14.76244213
2737,16ef04da87b730d094f140490cbb350d,82ba23a64742419008693852e36d4332,2022-10-03 11:42:29,Closed Complete,14.76244213
2738,16ef04da87b730d094f140490cbb350d,82ba23a64742419008693852e36d4332,2022-10-03 11:42:29,Closed Complete,14.76244213
2739,da0a989e873b30d094f140490cbb3593,82ba23a64742419008693852e36d4332,2022-11-03 12:02:34,Closed Complete,13.74849537
2740,9e7005e2db8f50107ea8264cd39619b5,82ba23a64742419008693852e36d4332,2022-03-14 11:49:48,Closed Complete,10.75736111
2741,3385105e87f730d094f140490cbb35cd,82ba23a64742419008693852e36d4332,2022-03-15 14:47:33,Closed Complete,9.633923611
2742,40abdc16877b30d094f140490cbb351d,82ba23a64742419008693852e36d4332,2022-03-15 15:41:59,Closed Complete,9.596122685
2743,da0a989e873b30d094f140490cbb3593,82ba23a64742419008693852e36d4332,2022-03-16 15:03:19,Closed Complete,8.622974537
2744,da0a989e873b30d094f140490cbb3593,82ba23a64742419008693852e36d4332,2022-03-18 14:36:13,Closed Complete,6.641793981
2745,3385105e87f730d094f140490cbb35cd,82ba23a64742419008693852e36d4332,2022-03-18 15:49:04,Closed Complete,6.591203704
2746,176708de873730d094f140490cbb35c8,82ba23a64742419008693852e36d4332,2022-03-19 06:00:08,Closed Complete,6.000185185
2747,5d27f19587ff709094f140490cbb3528,82ba23a64742419008693852e36d4332,2022-03-19 06:00:28,Closed Complete,5.999953704
2748,aa347d1d87bf709094f140490cbb35a2,82ba23a64742419008693852e36d4332,2022-03-19 06:00:38,Closed Complete,5.999837963
2749,b019b9a2dba71454b890bd5c68961990,82ba23a64742419008693852e36d4332,2022-03-19 06:00:39,Closed Complete,5.999826389
2750,00e9e12587604d9494f140490cbb357f,82ba23a64742419008693852e36d4332,2022-03-20 06:00:02,Closed Complete,5.00025463
2751,7ba4ec3e1be7749456f2ece5604bcb07,82ba23a64742419008693852e36d4332,2022-03-20 06:00:46,Closed Complete,4.99974537
2752,8e4d445287b730d094f140490cbb35b4,82ba23a64742419008693852e36d4332,2022-03-20 06:00:48,Closed Complete,4.999722222
2753,16ef04da87b730d094f140490cbb350d,82ba23a64742419008693852e36d4332,2022-03-21 06:00:06,Closed Complete,4.000208333
2754,9e7005e2db8f50107ea8264cd39619b5,82ba23a64742419008693852e36d4332,2022-03-25 06:00:24,Closed Complete,0.0
2755,Closed Complete,82ba23a64742419008693852e36d4332,2022-03-25 06:00:25,Closed Complete,0.0
2756,2f4d9e1fdb5b14507ea8264cd39619f9,20c6c960471e495408693852e36d43cc,2022-03-14 11:30:37,Closed Complete,19.77055556
2757,aa347d1d87bf709094f140490cbb35a2,20c6c960471e495408693852e36d43cc,2022-03-14 11:30:37,Closed Complete,19.77055556
2758,590a79518733b09094f140490cbb3580,20c6c960471e495408693852e36d43cc,2022-03-14 11:30:38,Closed Complete,19.77054398
2759,7ba4ec3e1be7749456f2ece5604bcb07,20c6c960471e495408693852e36d43cc,2022-03-14 11:30:38,Closed Complete,19.77054398
2760,00e9e12587604d9494f140490cbb357f,20c6c960471e495408693852e36d43cc,2022-03-14 11:30:38,Closed Complete,19.77054398
2761,40abdc16877b30d094f140490cbb351d,20c6c960471e495408693852e36d43cc,2022-03-14 11:30:39,Closed Complete,19.77053241
2762,b019b9a2dba71454b890bd5c68961990,20c6c960471e495408693852e36d43cc,2022-03-14 11:30:39,Closed Complete,19.77053241
2763,5d27f19587ff709094f140490cbb3528,20c6c960471e495408693852e36d43cc,2022-03-14 11:30:39,Closed Complete,19.77053241
2764,da0a989e873b30d094f140490cbb3593,20c6c960471e495408693852e36d43cc,2022-03-14 11:30:40,Closed Complete,19.77052083
2765,9e7005e2db8f50107ea8264cd39619b5,20c6c960471e495408693852e36d43cc,2022-03-14 11:30:40,Closed Complete,19.77052083
2766,16ef04da87b730d094f140490cbb350d,20c6c960471e495408693852e36d43cc,2022-03-14 11:31:59,Closed Complete,19.76960648
2767,8e4d445287b730d094f140490cbb35b4,20c6c960471e495408693852e36d43cc,2022-03-14 11:33:53,Closed Complete,19.76828704
2768,3385105e87f730d094f140490cbb35cd,20c6c960471e495408693852e36d43cc,2022-03-14 11:44:28,Closed Complete,19.7609375
2769,c04428de87fb30d094f140490cbb3516,20c6c960471e495408693852e36d43cc,2022-03-14 13:32:19,Closed Complete,19.68604167
2770,8e4d445287b730d094f140490cbb35b4,20c6c960471e495408693852e36d43cc,2022-03-14 15:42:37,Closed Complete,19.59555556
2771,7ba4ec3e1be7749456f2ece5604bcb07,20c6c960471e495408693852e36d43cc,2022-03-15 02:12:38,Closed Complete,19.15804398
2772,40abdc16877b30d094f140490cbb351d,20c6c960471e495408693852e36d43cc,2022-03-15 07:14:26,Closed Complete,18.94846065
2773,c04428de87fb30d094f140490cbb3516,20c6c960471e495408693852e36d43cc,2022-03-15 11:21:27,Closed Complete,18.7769213
2774,7ba4ec3e1be7749456f2ece5604bcb07,20c6c960471e495408693852e36d43cc,2022-03-15 12:06:26,Closed Complete,18.74568287
2775,3385105e87f730d094f140490cbb35cd,20c6c960471e495408693852e36d43cc,2022-03-16 10:57:30,Closed Complete,17.79355324
2776,b019b9a2dba71454b890bd5c68961990,20c6c960471e495408693852e36d43cc,2022-03-16 11:01:27,Closed Complete,17.79081019
2777,590a79518733b09094f140490cbb3580,20c6c960471e495408693852e36d43cc,2022-03-16 12:13:52,Closed Complete,17.74052083
2778,5d27f19587ff709094f140490cbb3528,20c6c960471e495408693852e36d43cc,2022-03-16 13:58:04,Closed Complete,17.66815972
2779,9e7005e2db8f50107ea8264cd39619b5,20c6c960471e495408693852e36d43cc,2022-03-16 14:33:44,Closed Complete,17.6433912
2780,7ba4ec3e1be7749456f2ece5604bcb07,20c6c960471e495408693852e36d43cc,2022-03-16 14:57:16,Closed Complete,17.62704861
2781,aa347d1d87bf709094f140490cbb35a2,20c6c960471e495408693852e36d43cc,2022-03-16 14:58:08,Closed Complete,17.62644676
2782,da0a989e873b30d094f140490cbb3593,20c6c960471e495408693852e36d43cc,2022-03-16 15:03:34,Closed Complete,17.62267361
2783,16ef04da87b730d094f140490cbb350d,20c6c960471e495408693852e36d43cc,2022-03-16 16:26:52,Closed Complete,17.56482639
2784,16ef04da87b730d094f140490cbb350d,20c6c960471e495408693852e36d43cc,2022-03-17 10:07:48,Closed Complete,16.82806713
2785,3385105e87f730d094f140490cbb35cd,20c6c960471e495408693852e36d43cc,2022-03-17 11:31:23,Closed Complete,16.77002315
2786,16ef04da87b730d094f140490cbb350d,20c6c960471e495408693852e36d43cc,2022-03-17 15:41:49,Closed Complete,16.59611111
2787,9e7005e2db8f50107ea8264cd39619b5,20c6c960471e495408693852e36d43cc,2022-03-18 08:33:03,Closed Complete,15.89386574
2788,da0a989e873b30d094f140490cbb3593,20c6c960471e495408693852e36d43cc,2022-03-18 14:36:06,Closed Complete,15.64174769
2789,3385105e87f730d094f140490cbb35cd,20c6c960471e495408693852e36d43cc,2022-03-18 15:49:51,Closed Complete,15.59053241
2790,40abdc16877b30d094f140490cbb351d,20c6c960471e495408693852e36d43cc,2022-03-21 09:29:05,Closed Complete,12.8549537
2791,2f4d9e1fdb5b14507ea8264cd39619f9,20c6c960471e495408693852e36d43cc,2022-03-22 08:27:52,Closed Complete,11.89746528
2792,00e9e12587604d9494f140490cbb357f,20c6c960471e495408693852e36d43cc,2022-03-22 08:33:53,Closed Complete,11.89328704
2793,2f4d9e1fdb5b14507ea8264cd39619f9,20c6c960471e495408693852e36d43cc,2022-03-22 12:06:26,Closed Complete,11.74568287
2794,00e9e12587604d9494f140490cbb357f,20c6c960471e495408693852e36d43cc,2022-03-23 12:15:35,Closed Complete,10.7393287
2795,16ef04da87b730d094f140490cbb350d,20c6c960471e495408693852e36d43cc,2022-03-24 10:00:46,Closed Complete,9.832951389
2796,8e4d445287b730d094f140490cbb35b4,20c6c960471e495408693852e36d43cc,2022-03-25 06:00:56,Closed Complete,8.999502315
2797,3385105e87f730d094f140490cbb35cd,20c6c960471e495408693852e36d43cc,2022-03-25 09:46:20,Closed Complete,8.842974537
2798,aa347d1d87bf709094f140490cbb35a2,20c6c960471e495408693852e36d43cc,2022-03-27 06:00:16,Closed Complete,6.999965278
2799,590a79518733b09094f140490cbb3580,20c6c960471e495408693852e36d43cc,2022-03-27 06:00:23,Closed Complete,6.999884259
2800,7ba4ec3e1be7749456f2ece5604bcb07,20c6c960471e495408693852e36d43cc,2022-03-27 06:00:28,Closed Complete,6.999826389
2801,b019b9a2dba71454b890bd5c68961990,20c6c960471e495408693852e36d43cc,2022-03-27 06:00:43,Closed Complete,6.999652778
2802,5d27f19587ff709094f140490cbb3528,20c6c960471e495408693852e36d43cc,2022-03-27 06:00:49,Closed Complete,6.999583333
2803,9e7005e2db8f50107ea8264cd39619b5,20c6c960471e495408693852e36d43cc,2022-03-29 06:00:39,Closed Complete,4.999699074
2804,2f4d9e1fdb5b14507ea8264cd39619f9,20c6c960471e495408693852e36d43cc,2022-02-04 06:00:09,Closed Complete,1.000046296
2805,00e9e12587604d9494f140490cbb357f,20c6c960471e495408693852e36d43cc,2022-03-04 06:00:13,Closed Complete,0.0
2806,Closed Complete,20c6c960471e495408693852e36d43cc,2022-03-04 06:00:14,Closed Complete,0.0
2807,5d27f19587ff709094f140490cbb3528,58f7c0f897d24154ee61bc8fe153af87,2022-03-15 01:34:43,Closed Complete,44.82482639
