,act_state,request,sys_updated_on,outcome,elapsed_days,days_to_end
1985,8e4d445287b730d094f140490cbb35b4 (122),8083f508970e0510d903bfafe153af34,2022-03-02 11:00:03,Closed Complete,1.8236805555555555,
1986,aa347d1d87bf709094f140490cbb35a2 (1),8083f508970e0510d903bfafe153af34,2022-03-04 13:53:49,Closed Complete,3.944351851851852,
1987,7ba4ec3e1be7749456f2ece5604bcb07 (-5),8083f508970e0510d903bfafe153af34,2022-03-04 16:04:08,Closed Complete,4.034849537037037,
1988,aa347d1d87bf709094f140490cbb35a2 (-5),8083f508970e0510d903bfafe153af34,2022-03-04 16:04:43,Closed Complete,4.035254629629629,
1989,b019b9a2dba71454b890bd5c68961990 (122),8083f508970e0510d903bfafe153af34,2022-03-04 22:49:29,Closed Complete,4.3163425925925925,
1990,5d27f19587ff709094f140490cbb3528 (122),8083f508970e0510d903bfafe153af34,2022-03-04 22:51:27,Closed Complete,4.317708333333333,
1991,aa347d1d87bf709094f140490cbb35a2 (-5),8083f508970e0510d903bfafe153af34,2022-03-04 23:23:13,Closed Complete,4.339768518518518,
1992,40abdc16877b30d094f140490cbb351d (3),8083f508970e0510d903bfafe153af34,2022-03-07 16:13:25,Closed Complete,7.041296296296296,
1993,aa347d1d87bf709094f140490cbb35a2 (122),8083f508970e0510d903bfafe153af34,2022-03-08 04:45:12,Closed Complete,7.563368055555555,
1994,7ba4ec3e1be7749456f2ece5604bcb07 (-5),8083f508970e0510d903bfafe153af34,2022-03-08 15:20:54,Closed Complete,8.004826388888889,
1995,c04428de87fb30d094f140490cbb3516 (3),8083f508970e0510d903bfafe153af34,2022-03-08 16:07:03,Closed Complete,8.036875,
1996,da0a989e873b30d094f140490cbb3593 (122),8083f508970e0510d903bfafe153af34,2022-03-08 17:40:03,Closed Complete,8.101458333333333,
1997,3385105e87f730d094f140490cbb35cd (3),8083f508970e0510d903bfafe153af34,2022-03-08 17:47:00,Closed Complete,8.106284722222222,
1998,7ba4ec3e1be7749456f2ece5604bcb07 (122),8083f508970e0510d903bfafe153af34,2022-03-09 07:26:57,Closed Complete,8.675694444444444,
1999,9e7005e2db8f50107ea8264cd39619b5 (1),8083f508970e0510d903bfafe153af34,2022-03-09 07:32:33,Closed Complete,8.679583333333333,
2000,9e7005e2db8f50107ea8264cd39619b5 (1),8083f508970e0510d903bfafe153af34,2022-03-09 09:05:05,Closed Complete,8.743842592592593,
2001,00e9e12587604d9494f140490cbb357f (122),8083f508970e0510d903bfafe153af34,2022-03-09 09:20:22,Closed Complete,8.75445601851852,
2002,16ef04da87b730d094f140490cbb350d (122),8083f508970e0510d903bfafe153af34,2022-03-09 13:35:09,Closed Complete,8.93138888888889,
2003,da0a989e873b30d094f140490cbb3593 (3),8083f508970e0510d903bfafe153af34,2022-03-11 12:01:31,Closed Complete,10.86636574074074,
2004,9e7005e2db8f50107ea8264cd39619b5 (122),8083f508970e0510d903bfafe153af34,2022-03-11 18:37:41,Closed Complete,11.14148148148148,
2005,8e4d445287b730d094f140490cbb35b4 (3),8083f508970e0510d903bfafe153af34,2022-03-13 06:00:53,Closed Complete,12.615925925925923,
2006,5d27f19587ff709094f140490cbb3528 (3),8083f508970e0510d903bfafe153af34,2022-03-15 06:00:31,Closed Complete,14.615671296296297,
2007,b019b9a2dba71454b890bd5c68961990 (3),8083f508970e0510d903bfafe153af34,2022-03-15 06:00:57,Closed Complete,14.615972222222222,
2008,aa347d1d87bf709094f140490cbb35a2 (3),8083f508970e0510d903bfafe153af34,2022-03-18 06:01:03,Closed Complete,17.616041666666668,
2009,00e9e12587604d9494f140490cbb357f (3),8083f508970e0510d903bfafe153af34,2022-03-20 06:00:02,Closed Complete,19.615335648148147,
2010,16ef04da87b730d094f140490cbb350d (3),8083f508970e0510d903bfafe153af34,2022-03-20 06:00:08,Closed Complete,19.615405092592592,
2011,7ba4ec3e1be7749456f2ece5604bcb07 (3),8083f508970e0510d903bfafe153af34,2022-03-20 06:00:46,Closed Complete,19.615844907407407,
2012,9e7005e2db8f50107ea8264cd39619b5 (3),8083f508970e0510d903bfafe153af34,2022-03-22 06:00:05,Closed Complete,21.61537037037037,
2013,Closed Complete,8083f508970e0510d903bfafe153af34,2022-03-22 06:00:06,Closed Complete,21.615381944444444,0.0
2014,da0a989e873b30d094f140490cbb3593 (1),90c7a78c97ca8510d903bfafe153afd4,2022-02-28 23:41:20,Closed Complete,0.0,
2015,40abdc16877b30d094f140490cbb351d (1),90c7a78c97ca8510d903bfafe153afd4,2022-02-28 23:41:20,Closed Complete,0.0,
2016,c04428de87fb30d094f140490cbb3516 (1),90c7a78c97ca8510d903bfafe153afd4,2022-02-28 23:41:21,Closed Complete,1.1574074074074072e-05,
2017,8e4d445287b730d094f140490cbb35b4 (1),90c7a78c97ca8510d903bfafe153afd4,2022-02-28 23:41:21,Closed Complete,1.1574074074074072e-05,
2018,16ef04da87b730d094f140490cbb350d (1),90c7a78c97ca8510d903bfafe153afd4,2022-02-28 23:41:21,Closed Complete,1.1574074074074072e-05,
2019,3385105e87f730d094f140490cbb35cd (1),90c7a78c97ca8510d903bfafe153afd4,2022-02-28 23:41:22,Closed Complete,2.3148148148148147e-05,
2020,aa347d1d87bf709094f140490cbb35a2 (1),90c7a78c97ca8510d903bfafe153afd4,2022-02-28 23:43:13,Closed Complete,0.0013078703703703,
2021,9e7005e2db8f50107ea8264cd39619b5 (1),90c7a78c97ca8510d903bfafe153afd4,2022-02-28 23:43:26,Closed Complete,0.0014583333333333,
2022,5d27f19587ff709094f140490cbb3528 (1),90c7a78c97ca8510d903bfafe153afd4,2022-02-28 23:43:36,Closed Complete,0.001574074074074,
2023,00e9e12587604d9494f140490cbb357f (1),90c7a78c97ca8510d903bfafe153afd4,2022-02-28 23:43:46,Closed Complete,0.0016898148148148,
2024,7ba4ec3e1be7749456f2ece5604bcb07 (1),90c7a78c97ca8510d903bfafe153afd4,2022-02-28 23:57:00,Closed Complete,0.0108796296296296,
2025,8e4d445287b730d094f140490cbb35b4 (1),90c7a78c97ca8510d903bfafe153afd4,2022-03-01 02:45:37,Closed Complete,0.127974537037037,
2026,8e4d445287b730d094f140490cbb35b4 (122),90c7a78c97ca8510d903bfafe153afd4,2022-03-01 04:46:22,Closed Complete,0.2118287037037037,
2027,c04428de87fb30d094f140490cbb3516 (1),90c7a78c97ca8510d903bfafe153afd4,2022-03-01 07:39:22,Closed Complete,0.3319675925925926,
2028,40abdc16877b30d094f140490cbb351d (-5),90c7a78c97ca8510d903bfafe153afd4,2022-03-01 08:03:28,Closed Complete,0.3487037037037037,
2029,16ef04da87b730d094f140490cbb350d (1),90c7a78c97ca8510d903bfafe153afd4,2022-03-01 08:47:04,Closed Complete,0.3789814814814815,
2030,16ef04da87b730d094f140490cbb350d (1),90c7a78c97ca8510d903bfafe153afd4,2022-03-01 08:47:04,Closed Complete,0.3789814814814815,
2031,3385105e87f730d094f140490cbb35cd (1),90c7a78c97ca8510d903bfafe153afd4,2022-03-01 09:58:13,Closed Complete,0.4283912037037037,
2032,da0a989e873b30d094f140490cbb3593 (1),90c7a78c97ca8510d903bfafe153afd4,2022-03-01 11:19:19,Closed Complete,0.4847106481481481,
2033,da0a989e873b30d094f140490cbb3593 (-5),90c7a78c97ca8510d903bfafe153afd4,2022-03-01 12:35:49,Closed Complete,0.5378356481481481,
2034,3385105e87f730d094f140490cbb35cd (2),90c7a78c97ca8510d903bfafe153afd4,2022-03-01 12:44:55,Closed Complete,0.5441550925925925,
2035,c04428de87fb30d094f140490cbb3516 (1),90c7a78c97ca8510d903bfafe153afd4,2022-03-01 16:24:52,Closed Complete,0.6968981481481481,
2036,7ba4ec3e1be7749456f2ece5604bcb07 (122),90c7a78c97ca8510d903bfafe153afd4,2022-03-03 00:31:55,Closed Complete,2.035127314814815,
2037,5d27f19587ff709094f140490cbb3528 (122),90c7a78c97ca8510d903bfafe153afd4,2022-03-03 00:44:08,Closed Complete,2.043611111111112,
2038,40abdc16877b30d094f140490cbb351d (122),90c7a78c97ca8510d903bfafe153afd4,2022-03-03 08:12:30,Closed Complete,2.354976851851852,
2039,00e9e12587604d9494f140490cbb357f (1),90c7a78c97ca8510d903bfafe153afd4,2022-03-03 16:52:15,Closed Complete,2.715914351851852,
2040,9e7005e2db8f50107ea8264cd39619b5 (1),90c7a78c97ca8510d903bfafe153afd4,2022-03-03 16:52:17,Closed Complete,2.7159375,
2041,aa347d1d87bf709094f140490cbb35a2 (1),90c7a78c97ca8510d903bfafe153afd4,2022-03-03 16:52:19,Closed Complete,2.715960648148148,
2042,aa347d1d87bf709094f140490cbb35a2 (122),90c7a78c97ca8510d903bfafe153afd4,2022-03-03 22:21:56,Closed Complete,2.944861111111111,
2043,da0a989e873b30d094f140490cbb3593 (122),90c7a78c97ca8510d903bfafe153afd4,2022-03-04 18:00:55,Closed Complete,3.763599537037037,
2044,7ba4ec3e1be7749456f2ece5604bcb07 (122),90c7a78c97ca8510d903bfafe153afd4,2022-03-07 14:50:01,Closed Complete,6.631030092592592,
2045,5d27f19587ff709094f140490cbb3528 (122),90c7a78c97ca8510d903bfafe153afd4,2022-03-07 14:50:01,Closed Complete,6.631030092592592,
2046,9e7005e2db8f50107ea8264cd39619b5 (1),90c7a78c97ca8510d903bfafe153afd4,2022-03-07 14:50:01,Closed Complete,6.631030092592592,
2047,00e9e12587604d9494f140490cbb357f (1),90c7a78c97ca8510d903bfafe153afd4,2022-03-07 14:50:01,Closed Complete,6.631030092592592,
2048,8e4d445287b730d094f140490cbb35b4 (122),90c7a78c97ca8510d903bfafe153afd4,2022-03-07 14:50:01,Closed Complete,6.631030092592592,
2049,da0a989e873b30d094f140490cbb3593 (122),90c7a78c97ca8510d903bfafe153afd4,2022-03-07 14:50:02,Closed Complete,6.6310416666666665,
2050,da0a989e873b30d094f140490cbb3593 (122),90c7a78c97ca8510d903bfafe153afd4,2022-03-07 14:50:02,Closed Complete,6.6310416666666665,
2051,16ef04da87b730d094f140490cbb350d (122),90c7a78c97ca8510d903bfafe153afd4,2022-03-07 14:50:02,Closed Complete,6.6310416666666665,
2052,aa347d1d87bf709094f140490cbb35a2 (122),90c7a78c97ca8510d903bfafe153afd4,2022-03-07 14:50:02,Closed Complete,6.6310416666666665,
2053,40abdc16877b30d094f140490cbb351d (3),90c7a78c97ca8510d903bfafe153afd4,2022-03-07 16:12:50,Closed Complete,6.688541666666667,
2054,40abdc16877b30d094f140490cbb351d (3),90c7a78c97ca8510d903bfafe153afd4,2022-03-07 16:12:50,Closed Complete,6.688541666666667,
2055,40abdc16877b30d094f140490cbb351d (3),90c7a78c97ca8510d903bfafe153afd4,2022-03-07 16:12:50,Closed Complete,6.688541666666667,
2056,da0a989e873b30d094f140490cbb3593 (3),90c7a78c97ca8510d903bfafe153afd4,2022-03-08 10:17:36,Closed Complete,7.441851851851852,
2057,c04428de87fb30d094f140490cbb3516 (1),90c7a78c97ca8510d903bfafe153afd4,2022-03-08 15:52:25,Closed Complete,7.674363425925926,
2058,3385105e87f730d094f140490cbb35cd (3),90c7a78c97ca8510d903bfafe153afd4,2022-03-08 17:18:34,Closed Complete,7.7341898148148145,
2059,9e7005e2db8f50107ea8264cd39619b5 (1),90c7a78c97ca8510d903bfafe153afd4,2022-03-11 13:19:13,Closed Complete,10.567974537037037,
2060,c04428de87fb30d094f140490cbb3516 (3),90c7a78c97ca8510d903bfafe153afd4,2022-03-14 10:19:27,Closed Complete,13.443136574074074,
2061,00e9e12587604d9494f140490cbb357f (122),90c7a78c97ca8510d903bfafe153afd4,2022-03-17 02:13:21,Closed Complete,16.10556712962963,
2062,9e7005e2db8f50107ea8264cd39619b5 (122),90c7a78c97ca8510d903bfafe153afd4,2022-03-17 11:35:53,Closed Complete,16.49621527777778,
2063,16ef04da87b730d094f140490cbb350d (3),90c7a78c97ca8510d903bfafe153afd4,2022-03-18 06:00:11,Closed Complete,17.263090277777778,
2064,5d27f19587ff709094f140490cbb3528 (3),90c7a78c97ca8510d903bfafe153afd4,2022-03-18 06:00:41,Closed Complete,17.2634375,
2065,7ba4ec3e1be7749456f2ece5604bcb07 (3),90c7a78c97ca8510d903bfafe153afd4,2022-03-18 06:00:59,Closed Complete,17.26364583333333,
2066,8e4d445287b730d094f140490cbb35b4 (3),90c7a78c97ca8510d903bfafe153afd4,2022-03-18 06:01:01,Closed Complete,17.26366898148148,
2067,aa347d1d87bf709094f140490cbb35a2 (3),90c7a78c97ca8510d903bfafe153afd4,2022-03-18 06:01:04,Closed Complete,17.263703703703705,
2068,00e9e12587604d9494f140490cbb357f (3),90c7a78c97ca8510d903bfafe153afd4,2022-03-27 06:00:33,Closed Complete,26.263344907407408,
2069,9e7005e2db8f50107ea8264cd39619b5 (3),90c7a78c97ca8510d903bfafe153afd4,2022-03-28 06:00:04,Closed Complete,27.26300925925926,
2070,Closed Complete,90c7a78c97ca8510d903bfafe153afd4,2022-03-28 06:00:05,Closed Complete,27.263020833333332,0.0
2071,aa347d1d87bf709094f140490cbb35a2 (1),908a029897c64d10d903bfafe153af5c,2022-03-01 11:32:26,Closed Complete,0.0,
2072,9e7005e2db8f50107ea8264cd39619b5 (1),908a029897c64d10d903bfafe153af5c,2022-03-01 11:32:26,Closed Complete,0.0,
2073,176708de873730d094f140490cbb35c8 (1),908a029897c64d10d903bfafe153af5c,2022-03-01 11:32:27,Closed Complete,1.1574074074074072e-05,
2074,5d27f19587ff709094f140490cbb3528 (1),908a029897c64d10d903bfafe153af5c,2022-03-01 11:32:27,Closed Complete,1.1574074074074072e-05,
2075,3385105e87f730d094f140490cbb35cd (1),908a029897c64d10d903bfafe153af5c,2022-03-01 11:32:28,Closed Complete,2.3148148148148147e-05,
2076,40abdc16877b30d094f140490cbb351d (1),908a029897c64d10d903bfafe153af5c,2022-03-01 11:32:28,Closed Complete,2.3148148148148147e-05,
2077,00e9e12587604d9494f140490cbb357f (1),908a029897c64d10d903bfafe153af5c,2022-03-01 11:32:28,Closed Complete,2.3148148148148147e-05,
2078,16ef04da87b730d094f140490cbb350d (1),908a029897c64d10d903bfafe153af5c,2022-03-01 11:32:28,Closed Complete,2.3148148148148147e-05,
2079,b019b9a2dba71454b890bd5c68961990 (1),908a029897c64d10d903bfafe153af5c,2022-03-01 11:32:28,Closed Complete,2.3148148148148147e-05,
2080,c04428de87fb30d094f140490cbb3516 (1),908a029897c64d10d903bfafe153af5c,2022-03-01 11:32:28,Closed Complete,2.3148148148148147e-05,
2081,7ba4ec3e1be7749456f2ece5604bcb07 (1),908a029897c64d10d903bfafe153af5c,2022-03-01 11:32:28,Closed Complete,2.3148148148148147e-05,
2082,da0a989e873b30d094f140490cbb3593 (1),908a029897c64d10d903bfafe153af5c,2022-03-01 11:32:28,Closed Complete,2.3148148148148147e-05,
2083,8e4d445287b730d094f140490cbb35b4 (122),908a029897c64d10d903bfafe153af5c,2022-03-01 12:08:12,Closed Complete,0.0248379629629629,
2084,16ef04da87b730d094f140490cbb350d (1),908a029897c64d10d903bfafe153af5c,2022-03-01 12:33:16,Closed Complete,0.0422453703703703,
2085,3385105e87f730d094f140490cbb35cd (2),908a029897c64d10d903bfafe153af5c,2022-03-01 12:46:43,Closed Complete,0.0515856481481481,
2086,5d27f19587ff709094f140490cbb3528 (1),908a029897c64d10d903bfafe153af5c,2022-03-01 16:12:36,Closed Complete,0.1945601851851852,
2087,7ba4ec3e1be7749456f2ece5604bcb07 (1),908a029897c64d10d903bfafe153af5c,2022-03-01 16:12:36,Closed Complete,0.1945601851851852,
2088,9e7005e2db8f50107ea8264cd39619b5 (1),908a029897c64d10d903bfafe153af5c,2022-03-01 16:12:36,Closed Complete,0.1945601851851852,
2089,176708de873730d094f140490cbb35c8 (1),908a029897c64d10d903bfafe153af5c,2022-03-01 16:12:36,Closed Complete,0.1945601851851852,
2090,9e7005e2db8f50107ea8264cd39619b5 (1),908a029897c64d10d903bfafe153af5c,2022-03-01 16:12:36,Closed Complete,0.1945601851851852,
2091,3385105e87f730d094f140490cbb35cd (2),908a029897c64d10d903bfafe153af5c,2022-03-01 16:12:37,Closed Complete,0.1945717592592592,
2092,c04428de87fb30d094f140490cbb3516 (1),908a029897c64d10d903bfafe153af5c,2022-03-01 16:12:37,Closed Complete,0.1945717592592592,
2093,b019b9a2dba71454b890bd5c68961990 (1),908a029897c64d10d903bfafe153af5c,2022-03-01 16:12:37,Closed Complete,0.1945717592592592,
2094,da0a989e873b30d094f140490cbb3593 (1),908a029897c64d10d903bfafe153af5c,2022-03-01 16:12:37,Closed Complete,0.1945717592592592,
2095,16ef04da87b730d094f140490cbb350d (1),908a029897c64d10d903bfafe153af5c,2022-03-01 16:12:37,Closed Complete,0.1945717592592592,
2096,00e9e12587604d9494f140490cbb357f (1),908a029897c64d10d903bfafe153af5c,2022-03-01 16:12:37,Closed Complete,0.1945717592592592,
2097,40abdc16877b30d094f140490cbb351d (-5),908a029897c64d10d903bfafe153af5c,2022-03-01 16:12:37,Closed Complete,0.1945717592592592,
2098,8e4d445287b730d094f140490cbb35b4 (122),908a029897c64d10d903bfafe153af5c,2022-03-01 16:12:37,Closed Complete,0.1945717592592592,
2099,aa347d1d87bf709094f140490cbb35a2 (1),908a029897c64d10d903bfafe153af5c,2022-03-01 16:12:38,Closed Complete,0.1945833333333333,
2100,aa347d1d87bf709094f140490cbb35a2 (1),908a029897c64d10d903bfafe153af5c,2022-03-01 16:12:38,Closed Complete,0.1945833333333333,
2101,c04428de87fb30d094f140490cbb3516 (122),908a029897c64d10d903bfafe153af5c,2022-03-01 21:38:28,Closed Complete,0.4208564814814814,
2102,7ba4ec3e1be7749456f2ece5604bcb07 (1),908a029897c64d10d903bfafe153af5c,2022-03-04 02:41:15,Closed Complete,2.631122685185185,
2103,176708de873730d094f140490cbb35c8 (1),908a029897c64d10d903bfafe153af5c,2022-03-04 02:47:51,Closed Complete,2.6357060185185186,
2104,5d27f19587ff709094f140490cbb3528 (1),908a029897c64d10d903bfafe153af5c,2022-03-04 02:53:17,Closed Complete,2.639479166666667,
2105,5d27f19587ff709094f140490cbb3528 (1),908a029897c64d10d903bfafe153af5c,2022-03-04 02:53:17,Closed Complete,2.639479166666667,
2106,aa347d1d87bf709094f140490cbb35a2 (1),908a029897c64d10d903bfafe153af5c,2022-03-04 02:53:44,Closed Complete,2.6397916666666665,
2107,aa347d1d87bf709094f140490cbb35a2 (1),908a029897c64d10d903bfafe153af5c,2022-03-04 02:53:44,Closed Complete,2.6397916666666665,
2108,aa347d1d87bf709094f140490cbb35a2 (1),908a029897c64d10d903bfafe153af5c,2022-03-04 02:53:44,Closed Complete,2.6397916666666665,
2109,b019b9a2dba71454b890bd5c68961990 (122),908a029897c64d10d903bfafe153af5c,2022-03-04 04:39:29,Closed Complete,2.713229166666667,
2110,b019b9a2dba71454b890bd5c68961990 (122),908a029897c64d10d903bfafe153af5c,2022-03-04 04:39:29,Closed Complete,2.713229166666667,
2111,176708de873730d094f140490cbb35c8 (122),908a029897c64d10d903bfafe153af5c,2022-03-04 04:41:32,Closed Complete,2.714652777777778,
2112,176708de873730d094f140490cbb35c8 (122),908a029897c64d10d903bfafe153af5c,2022-03-04 04:41:32,Closed Complete,2.714652777777778,
2113,5d27f19587ff709094f140490cbb3528 (122),908a029897c64d10d903bfafe153af5c,2022-03-04 04:44:27,Closed Complete,2.7166782407407406,
2114,5d27f19587ff709094f140490cbb3528 (122),908a029897c64d10d903bfafe153af5c,2022-03-04 04:44:27,Closed Complete,2.7166782407407406,
2115,7ba4ec3e1be7749456f2ece5604bcb07 (122),908a029897c64d10d903bfafe153af5c,2022-03-04 04:45:27,Closed Complete,2.717372685185185,
2116,7ba4ec3e1be7749456f2ece5604bcb07 (122),908a029897c64d10d903bfafe153af5c,2022-03-04 04:45:27,Closed Complete,2.717372685185185,
2117,aa347d1d87bf709094f140490cbb35a2 (1),908a029897c64d10d903bfafe153af5c,2022-03-04 05:51:06,Closed Complete,2.762962962962963,
2118,3385105e87f730d094f140490cbb35cd (2),908a029897c64d10d903bfafe153af5c,2022-03-04 05:56:05,Closed Complete,2.766423611111111,
2119,da0a989e873b30d094f140490cbb3593 (1),908a029897c64d10d903bfafe153af5c,2022-03-04 05:57:44,Closed Complete,2.7675694444444443,
2120,16ef04da87b730d094f140490cbb350d (122),908a029897c64d10d903bfafe153af5c,2022-03-04 11:50:12,Closed Complete,3.0123379629629627,
2121,7ba4ec3e1be7749456f2ece5604bcb07 (122),908a029897c64d10d903bfafe153af5c,2022-03-04 12:46:41,Closed Complete,3.0515625,
2122,da0a989e873b30d094f140490cbb3593 (122),908a029897c64d10d903bfafe153af5c,2022-03-04 17:39:47,Closed Complete,3.2551041666666665,
2123,aa347d1d87bf709094f140490cbb35a2 (122),908a029897c64d10d903bfafe153af5c,2022-03-05 05:18:08,Closed Complete,3.740069444444445,
2124,aa347d1d87bf709094f140490cbb35a2 (122),908a029897c64d10d903bfafe153af5c,2022-03-05 05:18:08,Closed Complete,3.740069444444445,
2125,aa347d1d87bf709094f140490cbb35a2 (122),908a029897c64d10d903bfafe153af5c,2022-03-05 05:18:08,Closed Complete,3.740069444444445,
2126,aa347d1d87bf709094f140490cbb35a2 (122),908a029897c64d10d903bfafe153af5c,2022-03-05 05:18:08,Closed Complete,3.740069444444445,
2127,aa347d1d87bf709094f140490cbb35a2 (122),908a029897c64d10d903bfafe153af5c,2022-03-05 05:18:08,Closed Complete,3.740069444444445,
2128,aa347d1d87bf709094f140490cbb35a2 (122),908a029897c64d10d903bfafe153af5c,2022-03-05 05:18:08,Closed Complete,3.740069444444445,
2129,aa347d1d87bf709094f140490cbb35a2 (122),908a029897c64d10d903bfafe153af5c,2022-03-05 05:18:08,Closed Complete,3.740069444444445,
2130,aa347d1d87bf709094f140490cbb35a2 (122),908a029897c64d10d903bfafe153af5c,2022-03-05 05:18:08,Closed Complete,3.740069444444445,
2131,aa347d1d87bf709094f140490cbb35a2 (122),908a029897c64d10d903bfafe153af5c,2022-03-05 05:18:08,Closed Complete,3.740069444444445,
2132,aa347d1d87bf709094f140490cbb35a2 (122),908a029897c64d10d903bfafe153af5c,2022-03-05 05:18:08,Closed Complete,3.740069444444445,
2133,aa347d1d87bf709094f140490cbb35a2 (122),908a029897c64d10d903bfafe153af5c,2022-03-05 05:18:08,Closed Complete,3.740069444444445,
2134,aa347d1d87bf709094f140490cbb35a2 (122),908a029897c64d10d903bfafe153af5c,2022-03-05 05:18:08,Closed Complete,3.740069444444445,
2135,aa347d1d87bf709094f140490cbb35a2 (122),908a029897c64d10d903bfafe153af5c,2022-03-05 05:18:08,Closed Complete,3.740069444444445,
2136,aa347d1d87bf709094f140490cbb35a2 (122),908a029897c64d10d903bfafe153af5c,2022-03-05 05:18:08,Closed Complete,3.740069444444445,
2137,aa347d1d87bf709094f140490cbb35a2 (122),908a029897c64d10d903bfafe153af5c,2022-03-05 05:18:08,Closed Complete,3.740069444444445,
2138,16ef04da87b730d094f140490cbb350d (3),908a029897c64d10d903bfafe153af5c,2022-03-07 09:52:55,Closed Complete,5.930891203703704,
2139,40abdc16877b30d094f140490cbb351d (3),908a029897c64d10d903bfafe153af5c,2022-03-07 16:13:34,Closed Complete,6.195231481481481,
2140,00e9e12587604d9494f140490cbb357f (122),908a029897c64d10d903bfafe153af5c,2022-03-07 22:27:40,Closed Complete,6.455023148148148,
2141,da0a989e873b30d094f140490cbb3593 (3),908a029897c64d10d903bfafe153af5c,2022-03-08 10:18:05,Closed Complete,6.948368055555555,
2142,7ba4ec3e1be7749456f2ece5604bcb07 (122),908a029897c64d10d903bfafe153af5c,2022-03-08 13:58:49,Closed Complete,7.101655092592592,
2143,3385105e87f730d094f140490cbb35cd (3),908a029897c64d10d903bfafe153af5c,2022-03-08 17:47:44,Closed Complete,7.260625,
2144,9e7005e2db8f50107ea8264cd39619b5 (122),908a029897c64d10d903bfafe153af5c,2022-03-09 09:52:40,Closed Complete,7.930717592592592,
2145,8e4d445287b730d094f140490cbb35b4 (3),908a029897c64d10d903bfafe153af5c,2022-03-12 06:00:48,Closed Complete,10.769699074074074,
2146,c04428de87fb30d094f140490cbb3516 (3),908a029897c64d10d903bfafe153af5c,2022-03-12 06:00:54,Closed Complete,10.769768518518518,
2147,176708de873730d094f140490cbb35c8 (3),908a029897c64d10d903bfafe153af5c,2022-03-14 06:00:05,Closed Complete,12.769201388888888,
2148,5d27f19587ff709094f140490cbb3528 (3),908a029897c64d10d903bfafe153af5c,2022-03-14 06:00:25,Closed Complete,12.76943287037037,
2149,b019b9a2dba71454b890bd5c68961990 (3),908a029897c64d10d903bfafe153af5c,2022-03-14 06:00:45,Closed Complete,12.769664351851851,
2150,aa347d1d87bf709094f140490cbb35a2 (3),908a029897c64d10d903bfafe153af5c,2022-03-15 06:00:56,Closed Complete,13.769791666666666,
2151,00e9e12587604d9494f140490cbb357f (3),908a029897c64d10d903bfafe153af5c,2022-03-18 06:00:05,Closed Complete,16.769201388888888,
2152,7ba4ec3e1be7749456f2ece5604bcb07 (3),908a029897c64d10d903bfafe153af5c,2022-03-19 06:00:38,Closed Complete,17.769583333333333,
2153,9e7005e2db8f50107ea8264cd39619b5 (3),908a029897c64d10d903bfafe153af5c,2022-03-20 06:00:49,Closed Complete,18.76971064814815,
2154,Closed Complete,908a029897c64d10d903bfafe153af5c,2022-03-20 06:00:50,Closed Complete,18.76972222222222,0.0
2155,c04428de87fb30d094f140490cbb3516 (1),736a7fa097c28950d903bfafe153af65,2022-03-02 14:19:56,Closed Complete,0.0,
2156,b019b9a2dba71454b890bd5c68961990 (1),736a7fa097c28950d903bfafe153af65,2022-03-02 14:19:56,Closed Complete,0.0,
2157,7ba4ec3e1be7749456f2ece5604bcb07 (1),736a7fa097c28950d903bfafe153af65,2022-03-02 14:19:56,Closed Complete,0.0,
2158,da0a989e873b30d094f140490cbb3593 (1),736a7fa097c28950d903bfafe153af65,2022-03-02 14:19:56,Closed Complete,0.0,
2159,5d27f19587ff709094f140490cbb3528 (1),736a7fa097c28950d903bfafe153af65,2022-03-02 14:19:57,Closed Complete,1.1574074074074072e-05,
2160,00e9e12587604d9494f140490cbb357f (1),736a7fa097c28950d903bfafe153af65,2022-03-02 14:19:57,Closed Complete,1.1574074074074072e-05,
2161,16ef04da87b730d094f140490cbb350d (1),736a7fa097c28950d903bfafe153af65,2022-03-02 14:19:57,Closed Complete,1.1574074074074072e-05,
2162,aa347d1d87bf709094f140490cbb35a2 (1),736a7fa097c28950d903bfafe153af65,2022-03-02 14:19:57,Closed Complete,1.1574074074074072e-05,
2163,9e7005e2db8f50107ea8264cd39619b5 (1),736a7fa097c28950d903bfafe153af65,2022-03-02 14:19:57,Closed Complete,1.1574074074074072e-05,
2164,3385105e87f730d094f140490cbb35cd (1),736a7fa097c28950d903bfafe153af65,2022-03-02 14:19:58,Closed Complete,2.3148148148148147e-05,
2165,40abdc16877b30d094f140490cbb351d (1),736a7fa097c28950d903bfafe153af65,2022-03-02 14:19:58,Closed Complete,2.3148148148148147e-05,
2166,8e4d445287b730d094f140490cbb35b4 (1),736a7fa097c28950d903bfafe153af65,2022-03-02 15:03:13,Closed Complete,0.0300578703703703,
2167,16ef04da87b730d094f140490cbb350d (1),736a7fa097c28950d903bfafe153af65,2022-03-02 15:08:32,Closed Complete,0.03375,
2168,c04428de87fb30d094f140490cbb3516 (1),736a7fa097c28950d903bfafe153af65,2022-03-02 17:34:56,Closed Complete,0.1354166666666666,
2169,3385105e87f730d094f140490cbb35cd (2),736a7fa097c28950d903bfafe153af65,2022-03-02 17:52:44,Closed Complete,0.1477777777777777,
2170,40abdc16877b30d094f140490cbb351d (-5),736a7fa097c28950d903bfafe153af65,2022-03-03 07:23:53,Closed Complete,0.7110763888888889,
