request,cat_item,sys_updated_on,assignment_group,state,outcome,act_state,act_dv_state,ending_timestamp,seconds_to_end,days_to_end,elapsed_seconds,elapsed_days
f8aa4cb697c7c194ee61bc8fe153afb0,9e7005e2db8f50107ea8264cd39619b5,2022-04-28 15:55:21.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,9e7005e2db8f50107ea8264cd39619b5 (1),9e7005e2db8f50107ea8264cd39619b5 (Open),2022-05-27 06:00:06,2469886,28.58664351851852,90661,1.0493171296296295
f8aa4cb697c7c194ee61bc8fe153afb0,16ef04da87b730d094f140490cbb350d,2022-04-28 16:43:28.000,44c88337db3d2410ca98166f2996192d,1,Closed Complete,16ef04da87b730d094f140490cbb350d (1),16ef04da87b730d094f140490cbb350d (Open),2022-05-27 06:00:06,2466999,28.553229166666668,93548,1.0827314814814817
f8aa4cb697c7c194ee61bc8fe153afb0,16ef04da87b730d094f140490cbb350d,2022-04-28 20:21:01.000,44c88337db3d2410ca98166f2996192d,122,Closed Complete,16ef04da87b730d094f140490cbb350d (122),16ef04da87b730d094f140490cbb350d (Request Fulfilled),2022-05-27 06:00:06,2453946,28.40215277777778,106601,1.2338078703703703
f8aa4cb697c7c194ee61bc8fe153afb0,176708de873730d094f140490cbb35c8,2022-04-29 07:38:35.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,176708de873730d094f140490cbb35c8 (1),176708de873730d094f140490cbb35c8 (Open),2022-05-27 06:00:06,2413292,27.93162037037037,147255,1.704340277777778
f8aa4cb697c7c194ee61bc8fe153afb0,7ba4ec3e1be7749456f2ece5604bcb07,2022-04-29 12:27:01.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,7ba4ec3e1be7749456f2ece5604bcb07 (122),7ba4ec3e1be7749456f2ece5604bcb07 (Request Fulfilled),2022-05-27 06:00:06,2395986,27.731319444444445,164561,1.904641203703704
f8aa4cb697c7c194ee61bc8fe153afb0,590a79518733b09094f140490cbb3580,2022-04-29 12:32:56.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,590a79518733b09094f140490cbb3580 (122),590a79518733b09094f140490cbb3580 (Request Fulfilled),2022-05-27 06:00:06,2395631,27.727210648148148,164916,1.90875
f8aa4cb697c7c194ee61bc8fe153afb0,b019b9a2dba71454b890bd5c68961990,2022-04-29 15:35:29.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,b019b9a2dba71454b890bd5c68961990 (122),b019b9a2dba71454b890bd5c68961990 (Request Fulfilled),2022-05-27 06:00:06,2384678,27.600439814814816,175869,2.035520833333333
f8aa4cb697c7c194ee61bc8fe153afb0,2f4d9e1fdb5b14507ea8264cd39619f9,2022-04-29 15:41:21.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,2f4d9e1fdb5b14507ea8264cd39619f9 (122),2f4d9e1fdb5b14507ea8264cd39619f9 (Request Fulfilled),2022-05-27 06:00:06,2384326,27.59636574074074,176221,2.039594907407408
f8aa4cb697c7c194ee61bc8fe153afb0,00e9e12587604d9494f140490cbb357f,2022-04-29 16:27:19.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,00e9e12587604d9494f140490cbb357f (122),00e9e12587604d9494f140490cbb357f (Request Fulfilled),2022-05-27 06:00:06,2381568,27.564444444444444,178979,2.071516203703704
f8aa4cb697c7c194ee61bc8fe153afb0,da0a989e873b30d094f140490cbb3593,2022-04-29 17:30:17.000,ffb84337db3d2410ca98166f299619c5,122,Closed Complete,da0a989e873b30d094f140490cbb3593 (122),da0a989e873b30d094f140490cbb3593 (Request Fulfilled),2022-05-27 06:00:06,2377790,27.5207175925926,182757,2.115243055555556
f8aa4cb697c7c194ee61bc8fe153afb0,40abdc16877b30d094f140490cbb351d,2022-05-03 08:43:41.000,fd53facf1b4690501f91759b1d4bcb82,3,Closed Complete,40abdc16877b30d094f140490cbb351d (3),40abdc16877b30d094f140490cbb351d (Closed Complete),2022-05-27 06:00:06,2063786,23.88641203703704,496761,5.749548611111111
f8aa4cb697c7c194ee61bc8fe153afb0,5d27f19587ff709094f140490cbb3528,2022-05-03 09:06:17.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,5d27f19587ff709094f140490cbb3528 (122),5d27f19587ff709094f140490cbb3528 (Request Fulfilled),2022-05-27 06:00:06,2062430,23.87071759259259,498117,5.765243055555556
f8aa4cb697c7c194ee61bc8fe153afb0,176708de873730d094f140490cbb35c8,2022-05-03 09:22:15.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,176708de873730d094f140490cbb35c8 (122),176708de873730d094f140490cbb35c8 (Request Fulfilled),2022-05-27 06:00:06,2061472,23.85962962962963,499075,5.776331018518518
f8aa4cb697c7c194ee61bc8fe153afb0,aa347d1d87bf709094f140490cbb35a2,2022-05-03 10:02:24.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,aa347d1d87bf709094f140490cbb35a2 (122),aa347d1d87bf709094f140490cbb35a2 (Request Fulfilled),2022-05-27 06:00:06,2059063,23.831747685185185,501484,5.804212962962963
f8aa4cb697c7c194ee61bc8fe153afb0,00e9e12587604d9494f140490cbb357f,2022-05-03 10:40:40.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,00e9e12587604d9494f140490cbb357f (122),00e9e12587604d9494f140490cbb357f (Request Fulfilled),2022-05-27 06:00:06,2056767,23.805173611111112,503780,5.830787037037037
f8aa4cb697c7c194ee61bc8fe153afb0,c04428de87fb30d094f140490cbb3516,2022-05-03 11:03:31.000,fea96b22db1a2c10ca98166f299619ae,3,Closed Complete,c04428de87fb30d094f140490cbb3516 (3),c04428de87fb30d094f140490cbb3516 (Closed Complete),2022-05-27 06:00:06,2055396,23.78930555555556,505151,5.846655092592592
f8aa4cb697c7c194ee61bc8fe153afb0,7ba4ec3e1be7749456f2ece5604bcb07,2022-05-03 12:04:26.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,7ba4ec3e1be7749456f2ece5604bcb07 (122),7ba4ec3e1be7749456f2ece5604bcb07 (Request Fulfilled),2022-05-27 06:00:06,2051741,23.74700231481481,508806,5.888958333333333
f8aa4cb697c7c194ee61bc8fe153afb0,9e7005e2db8f50107ea8264cd39619b5,2022-05-03 15:13:54.000,04c88337db3d2410ca98166f29961943,-5,Closed Complete,9e7005e2db8f50107ea8264cd39619b5 (-5),9e7005e2db8f50107ea8264cd39619b5 (Pending),2022-05-27 06:00:06,2040373,23.61542824074074,520174,6.020532407407408
f8aa4cb697c7c194ee61bc8fe153afb0,da0a989e873b30d094f140490cbb3593,2022-05-05 17:19:12.000,ffb84337db3d2410ca98166f299619c5,3,Closed Complete,da0a989e873b30d094f140490cbb3593 (3),da0a989e873b30d094f140490cbb3593 (Closed Complete),2022-05-27 06:00:06,1860055,21.52841435185185,700492,8.107546296296297
f8aa4cb697c7c194ee61bc8fe153afb0,3385105e87f730d094f140490cbb35cd,2022-05-05 18:23:29.000,fd788121db5ea050816b7b42f396192f,3,Closed Complete,3385105e87f730d094f140490cbb35cd (3),3385105e87f730d094f140490cbb35cd (Closed Complete),2022-05-27 06:00:06,1856198,21.48377314814815,704349,8.1521875
f8aa4cb697c7c194ee61bc8fe153afb0,8e4d445287b730d094f140490cbb35b4,2022-05-08 06:00:40.000,ccc88337db3d2410ca98166f29961929,3,Closed Complete,8e4d445287b730d094f140490cbb35b4 (3),8e4d445287b730d094f140490cbb35b4 (Closed Complete),2022-05-27 06:00:06,1641567,18.999618055555555,918980,10.636342592592593
f8aa4cb697c7c194ee61bc8fe153afb0,16ef04da87b730d094f140490cbb350d,2022-05-09 06:00:28.000,44c88337db3d2410ca98166f2996192d,3,Closed Complete,16ef04da87b730d094f140490cbb350d (3),16ef04da87b730d094f140490cbb350d (Closed Complete),2022-05-27 06:00:06,1555179,17.999756944444446,1005368,11.636203703703703
f8aa4cb697c7c194ee61bc8fe153afb0,2f4d9e1fdb5b14507ea8264cd39619f9,2022-05-10 06:00:19.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,2f4d9e1fdb5b14507ea8264cd39619f9 (3),2f4d9e1fdb5b14507ea8264cd39619f9 (Closed Complete),2022-05-27 06:00:06,1468788,16.999861111111112,1091759,12.636099537037037
f8aa4cb697c7c194ee61bc8fe153afb0,590a79518733b09094f140490cbb3580,2022-05-10 06:00:20.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,590a79518733b09094f140490cbb3580 (3),590a79518733b09094f140490cbb3580 (Closed Complete),2022-05-27 06:00:06,1468787,16.999849537037036,1091760,12.636111111111113
f8aa4cb697c7c194ee61bc8fe153afb0,b019b9a2dba71454b890bd5c68961990,2022-05-10 06:00:20.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,b019b9a2dba71454b890bd5c68961990 (3),b019b9a2dba71454b890bd5c68961990 (Closed Complete),2022-05-27 06:00:06,1468787,16.999849537037036,1091760,12.636111111111113
f8aa4cb697c7c194ee61bc8fe153afb0,5d27f19587ff709094f140490cbb3528,2022-05-14 06:00:12.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,5d27f19587ff709094f140490cbb3528 (3),5d27f19587ff709094f140490cbb3528 (Closed Complete),2022-05-27 06:00:06,1123195,12.99994212962963,1437352,16.63601851851852
f8aa4cb697c7c194ee61bc8fe153afb0,aa347d1d87bf709094f140490cbb35a2,2022-05-14 06:00:12.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,aa347d1d87bf709094f140490cbb35a2 (3),aa347d1d87bf709094f140490cbb35a2 (Closed Complete),2022-05-27 06:00:06,1123195,12.99994212962963,1437352,16.63601851851852
f8aa4cb697c7c194ee61bc8fe153afb0,00e9e12587604d9494f140490cbb357f,2022-05-14 06:00:13.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,00e9e12587604d9494f140490cbb357f (3),00e9e12587604d9494f140490cbb357f (Closed Complete),2022-05-27 06:00:06,1123194,12.999930555555556,1437353,16.63603009259259
f8aa4cb697c7c194ee61bc8fe153afb0,176708de873730d094f140490cbb35c8,2022-05-14 06:00:13.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,176708de873730d094f140490cbb35c8 (3),176708de873730d094f140490cbb35c8 (Closed Complete),2022-05-27 06:00:06,1123194,12.999930555555556,1437353,16.63603009259259
f8aa4cb697c7c194ee61bc8fe153afb0,7ba4ec3e1be7749456f2ece5604bcb07,2022-05-14 06:00:13.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,7ba4ec3e1be7749456f2ece5604bcb07 (3),7ba4ec3e1be7749456f2ece5604bcb07 (Closed Complete),2022-05-27 06:00:06,1123194,12.999930555555556,1437353,16.63603009259259
f8aa4cb697c7c194ee61bc8fe153afb0,9e7005e2db8f50107ea8264cd39619b5,2022-05-16 11:04:44.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,9e7005e2db8f50107ea8264cd39619b5 (122),9e7005e2db8f50107ea8264cd39619b5 (Request Fulfilled),2022-05-27 06:00:06,932123,10.788460648148147,1628424,18.8475
f8aa4cb697c7c194ee61bc8fe153afb0,9e7005e2db8f50107ea8264cd39619b5,2022-05-27 06:00:06.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,9e7005e2db8f50107ea8264cd39619b5 (3),9e7005e2db8f50107ea8264cd39619b5 (Closed Complete),2022-05-27 06:00:06,1,1.1574074074074072e-05,2560546,29.63594907407408
b4a8ea9f470bc9d408693852e36d43af,40abdc16877b30d094f140490cbb351d,2022-04-29 15:28:40.000,fd53facf1b4690501f91759b1d4bcb82,1,Closed Complete,40abdc16877b30d094f140490cbb351d (1),40abdc16877b30d094f140490cbb351d (Open),2022-05-30 06:00:08,2644289,30.605196759259258,0,0.0
b4a8ea9f470bc9d408693852e36d43af,00e9e12587604d9494f140490cbb357f,2022-04-29 15:28:40.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,00e9e12587604d9494f140490cbb357f (1),00e9e12587604d9494f140490cbb357f (Open),2022-05-30 06:00:08,2644289,30.605196759259258,0,0.0
b4a8ea9f470bc9d408693852e36d43af,aa347d1d87bf709094f140490cbb35a2,2022-04-29 15:28:40.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,aa347d1d87bf709094f140490cbb35a2 (1),aa347d1d87bf709094f140490cbb35a2 (Open),2022-05-30 06:00:08,2644289,30.605196759259258,0,0.0
b4a8ea9f470bc9d408693852e36d43af,da0a989e873b30d094f140490cbb3593,2022-04-29 15:28:40.000,ffb84337db3d2410ca98166f299619c5,1,Closed Complete,da0a989e873b30d094f140490cbb3593 (1),da0a989e873b30d094f140490cbb3593 (Open),2022-05-30 06:00:08,2644289,30.605196759259258,0,0.0
b4a8ea9f470bc9d408693852e36d43af,5d27f19587ff709094f140490cbb3528,2022-04-29 15:28:41.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,5d27f19587ff709094f140490cbb3528 (1),5d27f19587ff709094f140490cbb3528 (Open),2022-05-30 06:00:08,2644288,30.605185185185185,1,1.1574074074074072e-05
b4a8ea9f470bc9d408693852e36d43af,9e7005e2db8f50107ea8264cd39619b5,2022-04-29 15:28:41.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,9e7005e2db8f50107ea8264cd39619b5 (1),9e7005e2db8f50107ea8264cd39619b5 (Open),2022-05-30 06:00:08,2644288,30.605185185185185,1,1.1574074074074072e-05
b4a8ea9f470bc9d408693852e36d43af,b019b9a2dba71454b890bd5c68961990,2022-04-29 15:28:41.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,b019b9a2dba71454b890bd5c68961990 (1),b019b9a2dba71454b890bd5c68961990 (Open),2022-05-30 06:00:08,2644288,30.605185185185185,1,1.1574074074074072e-05
b4a8ea9f470bc9d408693852e36d43af,3385105e87f730d094f140490cbb35cd,2022-04-29 15:28:41.000,a6088deddb1ea050816b7b42f39619ee,1,Closed Complete,3385105e87f730d094f140490cbb35cd (1),3385105e87f730d094f140490cbb35cd (Open),2022-05-30 06:00:08,2644288,30.605185185185185,1,1.1574074074074072e-05
b4a8ea9f470bc9d408693852e36d43af,7ba4ec3e1be7749456f2ece5604bcb07,2022-04-29 15:28:41.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,7ba4ec3e1be7749456f2ece5604bcb07 (1),7ba4ec3e1be7749456f2ece5604bcb07 (Open),2022-05-30 06:00:08,2644288,30.605185185185185,1,1.1574074074074072e-05
b4a8ea9f470bc9d408693852e36d43af,16ef04da87b730d094f140490cbb350d,2022-04-29 15:35:26.000,44c88337db3d2410ca98166f2996192d,-5,Closed Complete,16ef04da87b730d094f140490cbb350d (-5),16ef04da87b730d094f140490cbb350d (Pending),2022-05-30 06:00:08,2643883,30.600497685185186,406,0.004699074074074
b4a8ea9f470bc9d408693852e36d43af,c04428de87fb30d094f140490cbb3516,2022-04-29 16:04:04.000,fea96b22db1a2c10ca98166f299619ae,1,Closed Complete,c04428de87fb30d094f140490cbb3516 (1),c04428de87fb30d094f140490cbb3516 (Open),2022-05-30 06:00:08,2642165,30.580613425925925,2124,0.0245833333333333
b4a8ea9f470bc9d408693852e36d43af,8e4d445287b730d094f140490cbb35b4,2022-04-29 16:28:07.000,ccc88337db3d2410ca98166f29961929,122,Closed Complete,8e4d445287b730d094f140490cbb35b4 (122),8e4d445287b730d094f140490cbb35b4 (Request Fulfilled),2022-05-30 06:00:08,2640722,30.56391203703704,3567,0.0412847222222222
b4a8ea9f470bc9d408693852e36d43af,da0a989e873b30d094f140490cbb3593,2022-04-29 17:20:24.000,ffb84337db3d2410ca98166f299619c5,-5,Closed Complete,da0a989e873b30d094f140490cbb3593 (-5),da0a989e873b30d094f140490cbb3593 (Pending),2022-05-30 06:00:08,2637585,30.527604166666663,6704,0.0775925925925925
b4a8ea9f470bc9d408693852e36d43af,00e9e12587604d9494f140490cbb357f,2022-05-02 08:01:20.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,00e9e12587604d9494f140490cbb357f (1),00e9e12587604d9494f140490cbb357f (Open),2022-05-30 06:00:08,2411929,27.915844907407408,232360,2.689351851851852
b4a8ea9f470bc9d408693852e36d43af,aa347d1d87bf709094f140490cbb35a2,2022-05-02 08:01:26.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,aa347d1d87bf709094f140490cbb35a2 (1),aa347d1d87bf709094f140490cbb35a2 (Open),2022-05-30 06:00:08,2411923,27.91577546296296,232366,2.689421296296296
b4a8ea9f470bc9d408693852e36d43af,5d27f19587ff709094f140490cbb3528,2022-05-02 08:01:34.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,5d27f19587ff709094f140490cbb3528 (1),5d27f19587ff709094f140490cbb3528 (Open),2022-05-30 06:00:08,2411915,27.91568287037037,232374,2.689513888888889
b4a8ea9f470bc9d408693852e36d43af,b019b9a2dba71454b890bd5c68961990,2022-05-02 08:01:41.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,b019b9a2dba71454b890bd5c68961990 (1),b019b9a2dba71454b890bd5c68961990 (Open),2022-05-30 06:00:08,2411908,27.915601851851854,232381,2.6895949074074075
b4a8ea9f470bc9d408693852e36d43af,7ba4ec3e1be7749456f2ece5604bcb07,2022-05-02 09:18:49.000,04c88337db3d2410ca98166f29961943,-5,Closed Complete,7ba4ec3e1be7749456f2ece5604bcb07 (-5),7ba4ec3e1be7749456f2ece5604bcb07 (Pending),2022-05-30 06:00:08,2407280,27.86203703703704,237009,2.7431597222222224
b4a8ea9f470bc9d408693852e36d43af,c04428de87fb30d094f140490cbb3516,2022-05-02 11:20:37.000,fea96b22db1a2c10ca98166f299619ae,1,Closed Complete,c04428de87fb30d094f140490cbb3516 (1),c04428de87fb30d094f140490cbb3516 (Open),2022-05-30 06:00:08,2399972,27.777453703703703,244317,2.827743055555556
b4a8ea9f470bc9d408693852e36d43af,7ba4ec3e1be7749456f2ece5604bcb07,2022-05-02 13:40:22.000,04c88337db3d2410ca98166f29961943,-5,Closed Complete,7ba4ec3e1be7749456f2ece5604bcb07 (-5),7ba4ec3e1be7749456f2ece5604bcb07 (Pending),2022-05-30 06:00:08,2391587,27.6804050925926,252702,2.9247916666666667
b4a8ea9f470bc9d408693852e36d43af,b019b9a2dba71454b890bd5c68961990,2022-05-02 14:01:47.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,b019b9a2dba71454b890bd5c68961990 (122),b019b9a2dba71454b890bd5c68961990 (Request Fulfilled),2022-05-30 06:00:08,2390302,27.665532407407408,253987,2.939664351851852
b4a8ea9f470bc9d408693852e36d43af,5d27f19587ff709094f140490cbb3528,2022-05-02 14:08:08.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,5d27f19587ff709094f140490cbb3528 (122),5d27f19587ff709094f140490cbb3528 (Request Fulfilled),2022-05-30 06:00:08,2389921,27.661122685185184,254368,2.944074074074074
b4a8ea9f470bc9d408693852e36d43af,aa347d1d87bf709094f140490cbb35a2,2022-05-02 14:47:09.000,04c88337db3d2410ca98166f29961943,-5,Closed Complete,aa347d1d87bf709094f140490cbb35a2 (-5),aa347d1d87bf709094f140490cbb35a2 (Pending),2022-05-30 06:00:08,2387580,27.63402777777777,256709,2.971168981481481
b4a8ea9f470bc9d408693852e36d43af,9e7005e2db8f50107ea8264cd39619b5,2022-05-03 07:56:41.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,9e7005e2db8f50107ea8264cd39619b5 (1),9e7005e2db8f50107ea8264cd39619b5 (Open),2022-05-30 06:00:08,2325808,26.919074074074075,318481,3.686122685185185
b4a8ea9f470bc9d408693852e36d43af,16ef04da87b730d094f140490cbb350d,2022-05-03 08:24:06.000,44c88337db3d2410ca98166f2996192d,122,Closed Complete,16ef04da87b730d094f140490cbb350d (122),16ef04da87b730d094f140490cbb350d (Request Fulfilled),2022-05-30 06:00:08,2324163,26.900034722222223,320126,3.705162037037037
b4a8ea9f470bc9d408693852e36d43af,40abdc16877b30d094f140490cbb351d,2022-05-03 08:28:01.000,fd53facf1b4690501f91759b1d4bcb82,-5,Closed Complete,40abdc16877b30d094f140490cbb351d (-5),40abdc16877b30d094f140490cbb351d (Pending),2022-05-30 06:00:08,2323928,26.897314814814816,320361,3.707881944444445
b4a8ea9f470bc9d408693852e36d43af,3385105e87f730d094f140490cbb35cd,2022-05-03 09:52:07.000,fd788121db5ea050816b7b42f396192f,1,Closed Complete,3385105e87f730d094f140490cbb35cd (1),3385105e87f730d094f140490cbb35cd (Open),2022-05-30 06:00:08,2318882,26.83891203703704,325407,3.766284722222222
b4a8ea9f470bc9d408693852e36d43af,aa347d1d87bf709094f140490cbb35a2,2022-05-03 10:00:52.000,04c88337db3d2410ca98166f29961943,-5,Closed Complete,aa347d1d87bf709094f140490cbb35a2 (-5),aa347d1d87bf709094f140490cbb35a2 (Pending),2022-05-30 06:00:08,2318357,26.832835648148148,325932,3.772361111111111
b4a8ea9f470bc9d408693852e36d43af,9e7005e2db8f50107ea8264cd39619b5,2022-05-03 13:48:22.000,04c88337db3d2410ca98166f29961943,-5,Closed Complete,9e7005e2db8f50107ea8264cd39619b5 (-5),9e7005e2db8f50107ea8264cd39619b5 (Pending),2022-05-30 06:00:08,2304707,26.67484953703704,339582,3.930347222222222
b4a8ea9f470bc9d408693852e36d43af,40abdc16877b30d094f140490cbb351d,2022-05-03 14:17:13.000,fd53facf1b4690501f91759b1d4bcb82,3,Closed Complete,40abdc16877b30d094f140490cbb351d (3),40abdc16877b30d094f140490cbb351d (Closed Complete),2022-05-30 06:00:08,2302976,26.654814814814817,341313,3.950381944444445
b4a8ea9f470bc9d408693852e36d43af,7ba4ec3e1be7749456f2ece5604bcb07,2022-05-03 15:52:23.000,04c88337db3d2410ca98166f29961943,-5,Closed Complete,7ba4ec3e1be7749456f2ece5604bcb07 (-5),7ba4ec3e1be7749456f2ece5604bcb07 (Pending),2022-05-30 06:00:08,2297266,26.58872685185185,347023,4.016469907407408
b4a8ea9f470bc9d408693852e36d43af,3385105e87f730d094f140490cbb35cd,2022-05-03 16:44:20.000,fd788121db5ea050816b7b42f396192f,1,Closed Complete,3385105e87f730d094f140490cbb35cd (1),3385105e87f730d094f140490cbb35cd (Open),2022-05-30 06:00:08,2294149,26.55265046296296,350140,4.052546296296296
b4a8ea9f470bc9d408693852e36d43af,da0a989e873b30d094f140490cbb3593,2022-05-03 16:48:59.000,ffb84337db3d2410ca98166f299619c5,122,Closed Complete,da0a989e873b30d094f140490cbb3593 (122),da0a989e873b30d094f140490cbb3593 (Request Fulfilled),2022-05-30 06:00:08,2293870,26.54942129629629,350419,4.055775462962963
b4a8ea9f470bc9d408693852e36d43af,7ba4ec3e1be7749456f2ece5604bcb07,2022-05-04 08:41:48.000,04c88337db3d2410ca98166f29961943,-5,Closed Complete,7ba4ec3e1be7749456f2ece5604bcb07 (-5),7ba4ec3e1be7749456f2ece5604bcb07 (Pending),2022-05-30 06:00:08,2236701,25.88774305555556,407588,4.717453703703704
b4a8ea9f470bc9d408693852e36d43af,c04428de87fb30d094f140490cbb3516,2022-05-04 10:19:11.000,fea96b22db1a2c10ca98166f299619ae,3,Closed Complete,c04428de87fb30d094f140490cbb3516 (3),c04428de87fb30d094f140490cbb3516 (Closed Complete),2022-05-30 06:00:08,2230858,25.82011574074074,413431,4.785081018518518
b4a8ea9f470bc9d408693852e36d43af,aa347d1d87bf709094f140490cbb35a2,2022-05-04 12:00:53.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,aa347d1d87bf709094f140490cbb35a2 (122),aa347d1d87bf709094f140490cbb35a2 (Request Fulfilled),2022-05-30 06:00:08,2224756,25.74949074074074,419533,4.855706018518519
b4a8ea9f470bc9d408693852e36d43af,7ba4ec3e1be7749456f2ece5604bcb07,2022-05-04 12:01:44.000,04c88337db3d2410ca98166f29961943,-5,Closed Complete,7ba4ec3e1be7749456f2ece5604bcb07 (-5),7ba4ec3e1be7749456f2ece5604bcb07 (Pending),2022-05-30 06:00:08,2224705,25.74890046296296,419584,4.856296296296296
b4a8ea9f470bc9d408693852e36d43af,3385105e87f730d094f140490cbb35cd,2022-05-04 17:08:52.000,fd788121db5ea050816b7b42f396192f,2,Closed Complete,3385105e87f730d094f140490cbb35cd (2),3385105e87f730d094f140490cbb35cd (Work in Progress),2022-05-30 06:00:08,2206277,25.535613425925927,438012,5.069583333333333
b4a8ea9f470bc9d408693852e36d43af,7ba4ec3e1be7749456f2ece5604bcb07,2022-05-05 10:10:51.000,04c88337db3d2410ca98166f29961943,-5,Closed Complete,7ba4ec3e1be7749456f2ece5604bcb07 (-5),7ba4ec3e1be7749456f2ece5604bcb07 (Pending),2022-05-30 06:00:08,2144958,24.825902777777777,499331,5.779293981481482
b4a8ea9f470bc9d408693852e36d43af,da0a989e873b30d094f140490cbb3593,2022-05-05 17:19:35.000,ffb84337db3d2410ca98166f299619c5,3,Closed Complete,da0a989e873b30d094f140490cbb3593 (3),da0a989e873b30d094f140490cbb3593 (Closed Complete),2022-05-30 06:00:08,2119234,24.528171296296296,525055,6.077025462962963
b4a8ea9f470bc9d408693852e36d43af,3385105e87f730d094f140490cbb35cd,2022-05-05 18:24:06.000,fd788121db5ea050816b7b42f396192f,3,Closed Complete,3385105e87f730d094f140490cbb35cd (3),3385105e87f730d094f140490cbb35cd (Closed Complete),2022-05-30 06:00:08,2115363,24.483368055555555,528926,6.121828703703704
b4a8ea9f470bc9d408693852e36d43af,7ba4ec3e1be7749456f2ece5604bcb07,2022-05-06 19:14:07.000,04c88337db3d2410ca98166f29961943,-5,Closed Complete,7ba4ec3e1be7749456f2ece5604bcb07 (-5),7ba4ec3e1be7749456f2ece5604bcb07 (Pending),2022-05-30 06:00:08,2025962,23.44863425925925,618327,7.1565625
b4a8ea9f470bc9d408693852e36d43af,7ba4ec3e1be7749456f2ece5604bcb07,2022-05-09 10:39:15.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,7ba4ec3e1be7749456f2ece5604bcb07 (122),7ba4ec3e1be7749456f2ece5604bcb07 (Request Fulfilled),2022-05-30 06:00:08,1797654,20.80618055555556,846635,9.799016203703705
b4a8ea9f470bc9d408693852e36d43af,8e4d445287b730d094f140490cbb35b4,2022-05-10 06:01:14.000,ccc88337db3d2410ca98166f29961929,3,Closed Complete,8e4d445287b730d094f140490cbb35b4 (3),8e4d445287b730d094f140490cbb35b4 (Closed Complete),2022-05-30 06:00:08,1727935,19.999247685185185,916354,10.605949074074074
b4a8ea9f470bc9d408693852e36d43af,9e7005e2db8f50107ea8264cd39619b5,2022-05-11 10:03:49.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,9e7005e2db8f50107ea8264cd39619b5 (122),9e7005e2db8f50107ea8264cd39619b5 (Request Fulfilled),2022-05-30 06:00:08,1626980,18.83078703703704,1017309,11.774409722222222
b4a8ea9f470bc9d408693852e36d43af,5d27f19587ff709094f140490cbb3528,2022-05-13 06:00:25.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,5d27f19587ff709094f140490cbb3528 (3),5d27f19587ff709094f140490cbb3528 (Closed Complete),2022-05-30 06:00:08,1468784,16.999814814814815,1175505,13.605381944444444
b4a8ea9f470bc9d408693852e36d43af,b019b9a2dba71454b890bd5c68961990,2022-05-13 06:00:25.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,b019b9a2dba71454b890bd5c68961990 (3),b019b9a2dba71454b890bd5c68961990 (Closed Complete),2022-05-30 06:00:08,1468784,16.999814814814815,1175505,13.605381944444444
b4a8ea9f470bc9d408693852e36d43af,16ef04da87b730d094f140490cbb350d,2022-05-14 06:00:20.000,44c88337db3d2410ca98166f2996192d,3,Closed Complete,16ef04da87b730d094f140490cbb350d (3),16ef04da87b730d094f140490cbb350d (Closed Complete),2022-05-30 06:00:08,1382389,15.999872685185183,1261900,14.605324074074074
